Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
recursion,0,48000000,1,1,0.0105038572,0.29170,0.0105038572,0.29170,14001600,0.0360091093,0.0118558712,3.0376088768,recursion,5148681,0,1474561,1474560,0,1478656,12289,3096580,0,372737,360448,368640
rijndael,0,48000000,1,1,6.8626805759,172.20814,6.8626805759,172.20814,8.26599e+09,0.0398510804,0.0131322059,3.0346277993,rijndael,4737201167,201787392,249218048,933453824,0,551467011,442913795,2586172423,0,69386241,34754560,69382144
select,0,48000000,1,1,0.0072296593,0.19769,0.0072296593,0.19769,9489120,0.0365713153,0.0120473035,3.0359855152,select,4382259,0,898352,870354,0,865709,73884,2695622,0,192767,45106,188670
sglib-arraybinsearch,0,48000000,1,1,0.0760269705,2.11024,0.0760269705,2.11024,101291520,0.0360276416,0.0118669886,3.0360021127,sglib-arraybinsearch,55005193,0,10010625,5185536,0,3362816,2584577,33181700,0,8193,0,4096
sglib-arrayheapsort,0,48000000,1,1,0.0827250866,2.14196,0.0827250866,2.14196,102814080,0.0386212099,0.0127233636,3.0354931145,sglib-arrayheapsort,68227081,0,5492737,11694080,0,5251072,8193,35635204,0,8193,0,4096
sglib-arrayquicksort,0,48000000,1,1,0.0650332422,1.70841,0.0650332422,1.70841,82003680,0.0380664577,0.0125390036,3.0358903374,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,27193348,0,8193,0,4096
sglib-dllist,0,48000000,1,1,0.2748628742,7.42193,0.2748628742,7.42193,356252640,0.0370338645,0.0121974687,3.0362104826,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,99606030,0,4128775,2875398,2068483
sglib-hashtable,0,48000000,1,1,0.2530988622,6.84780,0.2530988622,6.84780,328694400,0.0369605914,0.0121733684,3.0361998712,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,90488428,0,8564743,4435974,4460547
sglib-listinsertsort,0,48000000,1,1,0.2962247979,7.93582,0.2962247979,7.93582,380919360,0.0373275600,0.0122950024,3.0360108154,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,114871779,0,4493319,2453510,2867203
sglib-listsort,0,48000000,1,1,0.2227056405,6.01330,0.2227056405,6.01330,288638400,0.0370354914,0.0121985676,3.0360748517,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,86978062,0,3284999,1638406,1642499
sglib-queue,0,48000000,1,1,0.1203947017,3.16530,0.1203947017,3.16530,151934400,0.0380357942,0.0125291734,3.0358214461,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55894020,0,827393,0,4096
sglib-rbtree,0,48000000,1,1,0.5291161105,13.90450,0.5291161105,13.90450,667416000,0.0380535879,0.0125360285,3.0355527613,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,184684006,0,9834503,6033414,7782403
slre,0,48000000,1,1,0.2199493596,5.90720,0.2199493596,5.90720,283545600,0.0372340955,0.0122657689,3.0356232509,slre,130375689,0,27709441,26537984,0,16846848,7409665,81473540,0,4825089,2555904,2428928
sqrt,0,48000000,1,1,10.4004511713,284.34138,10.4004511713,284.34138,13648386240,0.0365773399,0.0120673375,3.0311081547,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5142159364,0,127401985,40456192,79728640
st,0,48000000,1,1,2.6292159317,70.64851,2.6292159317,70.64851,3391128480,0.0372154497,0.0122795465,3.0306933842,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307758596,0,22945793,15421440,12427264
statemate,0,48000000,1,1,0.0096690277,0.25342,0.0096690277,0.25342,1.21642e+07,0.0381546628,0.0125942613,3.0298823368,statemate,5095433,0,528385,1044480,0,1388544,1466369,2203652,0,53249,12288,40960
stb_perlin,0,48000000,1,1,4.7260997874,131.11017,4.7260997874,131.11017,6.29329e+09,0.0360467824,0.0118923271,3.0311014316,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131066884,0,58757121,24043520,52801536
stringsearch1,0,48000000,1,1,0.0466327661,1.27328,0.0466327661,1.27328,61117440,0.0366241251,0.0120827444,3.0311874014,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,18878468,0,40961,8192,36864
strstr,0,48000000,1,1,0.0056430866,0.15481,0.0056430866,0.15481,7430880,0.0364524811,0.0120262150,3.0316183465,strstr,3661833,0,540673,315392,0,327680,618497,2117636,0,40961,32768,36864
tarai,0,48000000,1,1,0.0026834344,0.07564,0.0026834344,0.07564,3630720,0.0354763919,0.0117038383,3.0322943764,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,48000000,1,1,0.0631186751,1.71132,0.0631186751,1.71132,82143360,0.0368831060,0.0121678124,3.0312652533,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26021892,0,995329,581632,528384
trio-sscanf,0,48000000,1,1,0.0685723189,1.84976,0.0685723189,1.84976,88788480,0.0370708721,0.0122302831,3.0311178374,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26800466,0,966658,528385,671745
ud,0,48000000,1,1,0.0197308107,0.54730,0.0197308107,0.54730,26270400,0.0360511802,0.0118919623,3.0317066912,ud,14684169,708608,1765377,2891776,0,1105920,528385,8577028,0,196609,110592,81920
whetstone,0,48000000,1,1,14.9643162816,395.07668,14.9643162816,395.07668,18963680640,0.0378769956,0.0125008548,3.0299575717,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7385931780,0,101605377,52797440,56745984
