Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
nbody,0,20000000,1,0,25.0423,1368.01989,26.5926,1368.01989,27360397800,0.0194387,0.00638354,2.96539,nbody,20852818620,476856236,1672875718,1104797638,0,1014243288,427855849,11588974760,0,119066601,69722097,82522112
ndes,0,20000000,1,0,0.327433,16.06164,0.309542,16.06164,321232800,0.0192721,0.0063294,2.96565,ndes,212787402,1179648,17350689,29978624,0,17199137,22016002,117424140,0,4042753,135168,139264
nettle-arcfour,0,20000000,1,0,0.12443,6.05452,0.114699,6.05452,121090400,0.0189444,0.00622238,2.96593,nettle-arcfour,74723337,0,13012993,9281536,0,7032832,2179073,41656324,0,2121729,12288,20480
nettle-cast128,0,20000000,1,0,0.028262,1.21927,0.0250691,1.21927,24385400,0.0205607,0.00675411,2.96621,nettle-cast128,16830473,0,135169,2371584,0,1114112,3817473,8482820,0,20481,4096,20480
nettle-des,0,20000000,1,0,0.0265729,1.17499,0.0234967,1.17499,23499800,0.0199974,0.00656797,2.96573,nettle-des,19431433,0,118785,1122304,0,380928,2322433,9773060,0,32769,16384,28672
nettle-md5,0,20000000,1,0,0.00689565,0.29318,0.00588712,0.29318,5863600,0.02008,0.00659607,2.96594,nettle-md5,4575241,0,94209,634880,0,188416,270337,2310148,0,12289,0,8192
nettle-sha256,0,20000000,1,0,0.0620181,2.76998,0.05608,2.76998,55399600,0.0202456,0.00664919,2.96565,nettle-sha256,41385993,0,499713,10117120,0,2260992,618497,21057540,0,81921,28672,65536
newlib-exp,0,20000000,1,0,0.0819984,3.83553,0.0747853,3.83553,76710600,0.0194981,0.00640466,2.96611,newlib-exp,54738953,770048,5505025,4247552,0,4251648,802817,30392324,0,573441,339968,495616
newlib-log,0,20000000,1,0,0.0618178,2.88276,0.0557752,2.88276,5.76552e+07,0.0193478,0.00635259,2.96483,newlib-log,40787977,655360,4169729,3264512,0,3219456,667649,22614020,0,458753,237568,401408
newlib-mod,0,20000000,1,0,0.00133694,0.05823,0.00108411,0.05823,1164600,0.0186187,0.00611703,2.96442,newlib-mod,454665,0,102401,172032,0,217088,65537,286724,0,28673,8192,24576
newlib-sqrt,0,20000000,1,0,0.0127833,0.57392,0.0110675,0.57392,11478400,0.0192841,0.00633306,2.9653,newlib-sqrt,8314889,0,1220609,229376,0,258048,126977,4784132,0,81921,40960,53248
nsichneu,0,20000000,1,0,0.035013,1.65892,0.0311036,1.65892,33178400,0.0187492,0.00615602,2.96482,nsichneu,20639753,0,1126401,8200192,0,45056,2105345,10883076,0,12289,0,4096
picojpeg,0,20000000,1,0,5.01139,272.60969,5.09657,272.60969,5452193800,0.0186955,0.00613924,2.96528,picojpeg,3227541513,72040448,447496193,505757696,0,438185984,186368001,1892966404,0,115163137,70889472,24612864
prime,0,20000000,1,0,0.236549,11.67847,0.22181,11.67847,2.33569e+08,0.018993,0.00623842,2.96597,prime,171671561,1769472,24014849,3620864,0,3629056,28673,98639876,0,3567617,1785856,1789952
qrduino,0,20000000,1,0,4.58085,249.29492,4.64517,249.29492,4985898400,0.0186332,0.00612145,2.96657,qrduino,3219926961,67354624,355033075,635973639,0,133865491,210268169,1901739988,0,18001925,4894724,1929218
qsort,0,20000000,1,0,0.0245583,1.20661,0.021579,1.20661,24132200,0.017884,0.0058713,2.96443,qsort,12986218,0,2421090,2814369,0,2277722,299037,8012952,0,487501,28676,483404
qurt,0,20000000,1,0,0.158806,7.69026,0.14708,7.69026,153805200,0.0191254,0.00627995,2.96504,qurt,110510089,1130496,12644353,6762496,0,6656000,1376257,62070788,0,1478657,561152,991232
recursion,0,20000000,1,0,0.0124337,0.58882,0.0107221,0.58882,11776400,0.0182094,0.00597836,2.96443,recursion,5148681,0,1474561,1474560,0,1478656,12289,3096580,0,372737,360448,368640
rijndael,0,20000000,1,0,7.14099,374.29063,7.32589,374.29063,7485812600,0.0195727,0.00642999,2.96651,rijndael,4737201167,201787392,249218048,933453824,0,551467011,442913795,2586172423,0,69386241,34754560,69382144
select,0,20000000,1,0,0.00865379,0.41758,0.00743009,0.41758,8351600,0.0177932,0.00584481,2.96585,select,4382259,0,898352,870354,0,865709,73884,2695622,0,192767,45106,188670
sglib-arraybinsearch,0,20000000,1,0,0.0863688,4.29879,0.0789428,4.29879,85975800,0.0183639,0.00603278,2.96644,sglib-arraybinsearch,55005193,0,10010625,5185536,0,3362816,2584577,33181700,0,8193,0,4096
sglib-arrayheapsort,0,20000000,1,0,0.0951125,4.79775,0.0871143,4.79775,95955000,0.0181573,0.00596448,2.96625,sglib-arrayheapsort,68227081,0,5492737,11694080,0,5251072,8193,35635204,0,8193,0,4096
sglib-arrayquicksort,0,20000000,1,0,0.0766464,3.65042,0.0697672,3.65042,73008400,0.0191121,0.00627768,2.96603,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,27193348,0,8193,0,4096
sglib-dllist,0,20000000,1,0,0.308793,15.74492,0.291555,15.74492,314898400,0.0185174,0.00608195,2.96586,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,99606030,0,4128775,2875398,2068483
sglib-hashtable,0,20000000,1,0,0.281774,14.57124,0.265294,14.57124,291424800,0.0182067,0.00597942,2.96561,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,90488428,0,8564743,4435974,4460547
sglib-listinsertsort,0,20000000,1,0,0.337831,16.99477,0.319773,16.99477,339895400,0.018816,0.00618019,2.96594,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,114871779,0,4493319,2453510,2867203
sglib-listsort,0,20000000,1,0,0.248388,12.54851,0.233186,12.54851,250970200,0.0185828,0.0061035,2.9659,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,86978062,0,3284999,1638406,1642499
sglib-queue,0,20000000,1,0,0.140564,7.01524,0.129928,7.01524,140304800,0.0185208,0.00608276,2.9657,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55894020,0,827393,0,4096
sglib-rbtree,0,20000000,1,0,0.585123,30.18416,0.561881,30.18416,603683200,0.0186151,0.0061139,2.96579,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,184684006,0,9834503,6033414,7782403
slre,0,20000000,1,0,0.245163,12.16383,0.23015,12.16383,2.43277e+08,0.0189209,0.00621497,2.96609,slre,130375689,0,27709441,26537984,0,16846848,7409665,81473540,0,4825089,2555904,2428928
sqrt,0,20000000,1,0,11.5757,632.47621,11.9953,632.47621,12649524200,0.0189657,0.00623584,2.96904,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5142159364,0,127401985,40456192,79728640
st,0,20000000,1,0,3.00007,157.72248,3.00801,157.72248,3154449600,0.0190715,0.00627201,2.96968,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307758596,0,22945793,15421440,12427264
statemate,0,20000000,1,0,0.0106599,0.50622,0.00931793,0.50622,10124400,0.0184069,0.00605264,2.96909,statemate,5095433,0,528385,1044480,0,1388544,1466369,2203652,0,53249,12288,40960
stb_perlin,0,20000000,1,0,5.20973,284.35650,5.29229,284.35650,5687130000,0.0186115,0.00612126,2.96995,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131066884,0,58757121,24043520,52801536
stringsearch1,0,20000000,1,0,0.0528044,2.53872,0.0480512,2.53872,50774400,0.0189273,0.00622449,2.96957,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,18878468,0,40961,8192,36864
strstr,0,20000000,1,0,0.00658784,0.30342,0.00569946,0.30342,6068400,0.0187839,0.00617755,2.96943,strstr,3661833,0,540673,315392,0,327680,618497,2117636,0,40961,32768,36864
tarai,0,20000000,1,0,0.00342496,0.16693,0.00289595,0.16693,3338600,0.0173479,0.00570307,2.96787,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,20000000,1,0,0.0762252,3.71480,0.0699583,3.71480,74296000,0.0188323,0.00619293,2.96945,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26021892,0,995329,581632,528384
trio-sscanf,0,20000000,1,0,0.0816344,4.00003,0.0749958,4.00003,80000600,0.0187488,0.00616486,2.96917,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26800466,0,966658,528385,671745
ud,0,20000000,1,0,0.0244194,1.18361,0.0217605,1.18361,23672200,0.0183848,0.00604456,2.96881,ud,14684169,708608,1765377,2891776,0,1105920,528385,8577028,0,196609,110592,81920
whetstone,0,20000000,1,0,16.0774,883.69538,16.7889,883.69538,17673907600,0.0189985,0.00624718,2.96929,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7385931780,0,101605377,52797440,56745984
