Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
fibcall,0,48000000,0,1,0.00203688,0.05465,0.00172543,0.05465,2623200,0.0315724,0.0103923,2.97089,fibcall,1130505,0,266241,16384,0,20480,1,655364,0,12289,0,8192
fir,0,48000000,0,1,2.21625,68.07355,2.20671,68.07355,3267530400,0.0324165,0.0106691,2.972,fir,1273987081,99098624,227274753,14372864,0,5787648,198217729,801001476,0,2879489,2867200,8192
frac,0,48000000,0,1,1.27786,38.91118,1.25703,38.91118,1867736640,0.0323051,0.0106337,2.97235,frac,918777865,26689536,78462977,57311232,0,55025664,26746881,516280324,0,9691137,4030464,5738496
insertsort,0,48000000,0,1,0.0039346,0.10426,0.00340381,0.10426,5004480,0.0326473,0.0107487,2.97219,insertsort,2023433,0,274433,454656,0,430080,8193,1265668,0,8193,0,4096
janne_complex,0,48000000,0,1,0.00201043,0.05370,0.00170692,0.05370,2577600,0.0317883,0.0104647,2.97141,janne_complex,913417,16384,315393,16384,0,20480,16385,634884,0,12289,0,4096
jfdctint,0,48000000,0,1,0.038797,1.04145,0.0353687,1.04145,49989600,0.0339611,0.0111806,2.97273,jfdctint,23126025,1048576,2387969,1298432,0,1400832,1032193,14008324,0,274433,0,12288
lcdnum,0,48000000,0,1,0.00113214,0.03021,0.000949461,0.03021,1450080,0.0314287,0.0103524,2.97155,lcdnum,528393,0,139265,65536,0,49152,8193,352260,0,28673,20480,4096
levenshtein,0,48000000,0,1,0.454018,13.79300,0.436467,13.79300,662064000,0.0316441,0.0104157,2.97224,levenshtein,252755977,10473472,42688513,65564672,0,18358272,11276289,165433348,0,8753153,307200,311296
ludcmp,0,48000000,0,1,0.200354,5.87304,0.189168,5.87304,281905920,0.0322095,0.0106021,2.9723,ludcmp,134098953,1810432,14602241,12636160,0,10211328,1400833,75034628,0,1441793,978944,1220608
matmult-float,0,48000000,0,1,1.67572,51.58004,1.65826,51.58004,2475841920,0.0321493,0.0105821,2.97226,matmult-float,1187909641,15319040,126152705,105320448,0,90230784,12967937,657477636,0,12259329,10608640,10665984
matmult-int,0,48000000,0,1,0.93246,26.91363,0.911575,26.91363,1291854240,0.0338704,0.0111529,2.97338,matmult-int,532971529,36044800,68788225,142606336,0,47673344,6586369,311300100,0,6574081,1642496,3293184
mergesort,0,48000000,0,1,4.83906,149.51884,4.90071,149.51884,7.1769e+09,0.0327765,0.0107917,2.97313,mergesort,3368980627,51609600,382791703,379736086,0,208285718,66043913,1865756755,0,36052997,23797764,16490498
minver,0,48000000,0,1,0.0987362,2.87475,0.0920249,2.87475,137988000,0.0320114,0.0105412,2.9735,minver,63896409,434159,8003052,6463580,0,5292074,669700,36026331,0,669694,225270,655350
nbody,0,48000000,0,1,26.9838,853.32057,28.4311,853.32057,40959387360,0.0333182,0.0109641,2.97153,nbody,20852818620,476856236,1672875718,1104797638,0,1014243288,427855849,11588982952,0,119066601,69722097,82522112
ndes,0,48000000,0,1,0.339196,9.86874,0.323876,9.86874,4.737e+08,0.0328184,0.0108014,2.97201,ndes,212787402,1179648,17350689,29978624,0,17199137,22016002,117424230,0,4042753,135168,139264
nettle-arcfour,0,48000000,0,1,0.129217,3.78985,0.1208,3.78985,181912800,0.0318747,0.0104915,2.9722,nettle-arcfour,74723337,0,13012993,9281536,0,7032832,2179073,47927300,0,2121729,12288,20480
nettle-cast128,0,48000000,0,1,0.0301576,0.76592,0.0273793,0.76592,36764160,0.0357469,0.0117702,2.97317,nettle-cast128,16830473,0,135169,2371584,0,1114112,3817473,8482820,0,20481,4096,20480
nettle-des,0,48000000,0,1,0.0283542,0.74304,0.0256551,0.74304,35665920,0.0345274,0.0113662,2.97252,nettle-des,19431433,0,118785,1122304,0,380928,2322433,9777156,0,32769,16384,28672
nettle-md5,0,48000000,0,1,0.00703378,0.17753,0.00617696,0.17753,8521440,0.0347939,0.0114559,2.97271,nettle-md5,4575241,0,94209,634880,0,188416,270337,2314244,0,12289,0,8192
nettle-sha256,0,48000000,0,1,0.0618638,1.61414,0.0570486,1.61414,77478720,0.035343,0.0116373,2.97324,nettle-sha256,41385993,0,499713,10117120,0,2260992,618497,21078020,0,81921,28672,65536
newlib-exp,0,48000000,0,1,0.0833956,2.35572,0.077299,2.35572,1.13075e+08,0.0328133,0.0108023,2.97269,newlib-exp,54738953,770048,5505025,4247552,0,4251648,802817,30396420,0,573441,339968,495616
newlib-log,0,48000000,0,1,0.0628629,1.76677,0.0577505,1.76677,84804960,0.0326871,0.010757,2.97163,newlib-log,40787977,655360,4169729,3264512,0,3219456,667649,22618116,0,458753,237568,401408
newlib-mod,0,48000000,0,1,0.00135625,0.03378,0.00114536,0.03378,1.62144e+06,0.0339031,0.0111671,2.9721,newlib-mod,454665,0,102401,172032,0,217088,65537,311300,0,28673,8192,24576
newlib-sqrt,0,48000000,0,1,0.0134825,0.36564,0.0119534,0.36564,17550720,0.0326917,0.0107584,2.97141,newlib-sqrt,8314889,0,1220609,229376,0,258048,126977,4784132,0,81921,40960,53248
nsichneu,0,48000000,0,1,0.0374035,0.98419,0.0340676,0.98419,47241120,0.0346148,0.0113956,2.9727,nsichneu,20639753,0,1126401,8200192,0,45056,2105345,10887172,0,12289,0,4096
picojpeg,0,48000000,0,1,5.27423,165.14041,5.35401,165.14041,7926739680,0.0324209,0.0106708,2.97208,picojpeg,3227541513,72040448,447496193,505757696,0,438185984,186368001,1893031940,0,115163137,70889472,24612864
prime,0,48000000,0,1,0.246206,7.37793,0.233433,7.37793,354140640,0.0316394,0.0104136,2.97207,prime,171671561,1769472,24014849,3620864,0,3629056,28673,98639876,0,3567617,1785856,1789952
qrduino,0,48000000,0,1,4.85574,154.84036,4.92129,154.84036,7432337280,0.031783,0.0104588,2.9715,qrduino,3219926961,67354624,355033075,635973639,0,133865491,210268169,1902022612,0,18001925,4894724,1929218
qsort,0,48000000,0,1,0.0262982,0.71621,0.0236824,0.71621,34378080,0.0330661,0.0108817,2.97155,qsort,12986218,0,2421090,2814369,0,2277722,299037,8017048,0,487501,28676,483404
qurt,0,48000000,0,1,0.162553,4.77220,0.152504,4.77220,229065600,0.0319566,0.0105156,2.9714,qurt,110510089,1130496,12644353,6762496,0,6656000,1376257,62386180,0,1478657,561152,991232
recursion,0,48000000,0,1,0.0129332,0.35250,0.0114533,0.35250,16920000,0.0324915,0.0106923,2.97136,recursion,5148681,0,1474561,1474560,0,1478656,12289,3686404,0,372737,360448,368640
rijndael,0,48000000,0,1,7.52526,223.33094,7.69165,223.33094,10719885120,0.0344406,0.0113412,2.97356,rijndael,4737201167,201787392,249218048,933453824,0,551467011,442913795,2586192903,0,69386241,34754560,69382144
select,0,48000000,0,1,0.00904307,0.24709,0.00797994,0.24709,11860320,0.0322953,0.0106323,2.97254,select,4382259,0,898352,870354,0,865709,73884,2695622,0,192767,45106,188670
sglib-arraybinsearch,0,48000000,0,1,0.0922366,2.74179,0.0856294,2.74179,131605920,0.0312312,0.0102805,2.97242,sglib-arraybinsearch,55005193,0,10010625,5185536,0,3362816,2584577,33185796,0,8193,0,4096
sglib-arrayheapsort,0,48000000,0,1,0.0997927,2.87827,0.0928268,2.87827,138156960,0.0322509,0.0106165,2.97253,sglib-arrayheapsort,68227081,0,5492737,11694080,0,5251072,8193,36855812,0,8193,0,4096
sglib-arrayquicksort,0,48000000,0,1,0.0785282,2.25106,0.0725821,2.25106,1.08051e+08,0.0322435,0.0106125,2.97207,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,28413956,0,8193,0,4096
sglib-dllist,0,48000000,0,1,0.315808,9.46025,0.301093,9.46025,454092000,0.0318272,0.0104754,2.97207,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,103570958,0,4128775,2875398,2068483
sglib-hashtable,0,48000000,0,1,0.286711,8.61313,0.272802,8.61313,413430240,0.0316728,0.0104249,2.97216,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,92696172,0,8564743,4435974,4460547
sglib-listinsertsort,0,48000000,0,1,0.342225,10.24192,0.326887,10.24192,491612160,0.0319166,0.010505,2.97212,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,116092387,0,4493319,2453510,2867203
sglib-listsort,0,48000000,0,1,0.2558,7.67010,0.242934,7.67010,368164800,0.0316728,0.0104264,2.97257,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,89484814,0,3284999,1638406,1642499
sglib-queue,0,48000000,0,1,0.146698,4.27399,0.137521,4.27399,2.05152e+08,0.0321762,0.0105907,2.97217,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55996420,0,827393,0,4096
sglib-rbtree,0,48000000,0,1,0.586795,17.66189,0.56736,17.66189,847770720,0.0321234,0.0105737,2.9723,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,187248102,0,9834503,6033414,7782403
slre,0,48000000,0,1,0.249563,7.44443,0.236924,7.44443,357332640,0.0318256,0.010477,2.97268,slre,130375689,0,27709441,26537984,0,16846848,7409665,81539076,0,4825089,2555904,2428928
sqrt,0,48000000,0,1,12.3578,392.38233,12.7238,392.38233,18834351840,0.0324271,0.0106892,2.97662,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5155168260,0,127401985,40456192,79728640
st,0,48000000,0,1,3.20746,98.18988,3.21804,98.18988,4713114240,0.0327737,0.0108051,2.97709,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307762692,0,22945793,15421440,12427264
statemate,0,48000000,0,1,0.0113578,0.30799,0.010272,0.30799,14783520,0.033352,0.0109993,2.97777,statemate,5095433,0,528385,1044480,0,1388544,1466369,2719748,0,53249,12288,40960
stb_perlin,0,48000000,0,1,5.48402,172.33242,5.55716,172.33242,8.27196e+09,0.0322468,0.0106325,2.97739,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131070980,0,58757121,24043520,52801536
stringsearch1,0,48000000,0,1,0.0548823,1.59791,0.0509841,1.59791,76699680,0.0319068,0.010519,2.97696,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,19005444,0,40961,8192,36864
strstr,0,48000000,0,1,0.00704885,0.19441,0.00629883,0.19441,9331680,0.0323997,0.010683,2.97697,strstr,3661833,0,540673,315392,0,327680,618497,2121732,0,40961,32768,36864
tarai,0,48000000,0,1,0.0033044,0.09088,0.00289879,0.09088,4362240,0.0318969,0.0105158,2.97607,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,48000000,0,1,0.0778417,2.23001,0.0727848,2.23001,107040480,0.0326388,0.0107601,2.97692,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26103812,0,995329,581632,528384
trio-sscanf,0,48000000,0,1,0.0818295,2.37882,0.0765034,2.37882,1.14183e+08,0.0321602,0.0106008,2.97647,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26915154,0,966658,528385,671745
ud,0,48000000,0,1,0.0252202,0.71719,0.0230532,0.71719,34425120,0.032144,0.0105958,2.97651,ud,14684169,708608,1765377,2891776,0,1105920,528385,8581124,0,196609,110592,81920
whetstone,0,48000000,0,1,17.6284,548.85936,18.2567,548.85936,26345249280,0.033263,0.0109675,2.97738,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7388753924,0,101605377,52797440,56745984
