Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,0,48000000,1,1,0.642599,15.0603,0.639011,14.9762,718858239,0.0426684,0.0139309,3.06286,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,475809315,68949100,29592304,58608601,0,2836600,1401,296467209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,0,48000000,1,1,0.611891,13.911,0.608475,13.8333,663999852,0.0439863,0.0143633,3.06241,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,360390311,18667100,35735403,130242601,0,32058800,1501,206366406,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,0,48000000,1,1,0.0977772,2.28253,0.0972313,2.26979,108949721,0.0428372,0.013987,3.06268,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,66935115,10542700,4790304,13555201,0,1412600,1401,41695009,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,0,48000000,1,1,0.099077,2.28666,0.0985238,2.27389,109146855,0.0433282,0.0141479,3.06254,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,60723711,1155100,5920003,19001201,0,6084400,1501,35629806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,0,48000000,1,1,0.355118,8.30596,0.353135,8.25959,396460082,0.0427546,0.0139602,3.06262,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,262772815,38190700,16314904,31984901,0,1412600,1401,163809309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,0,48000000,1,1,0.338863,7.68277,0.336971,7.63987,366713977,0.0441068,0.014403,3.06235,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,0,48000000,1,1,1.39395,32.8365,1.38617,32.6532,1567351818,0.0424511,0.0138592,3.06302,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127709,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,0,48000000,1,1,1.2072,26.8993,1.20046,26.7491,1283957387,0.0448784,0.0146558,3.06216,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,682929011,51843100,65077103,283070501,0,60372400,1501,380409106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,0,48000000,1,1,0.083588,1.92912,0.0831213,1.91835,92080755,0.0433295,0.0141472,3.0628,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,62439615,9467500,3457504,6541701,0,68600,1401,39230109,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,0,48000000,1,1,0.0709,1.55865,0.0705041,1.54995,74397481,0.0454882,0.0148532,3.06256,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,39494011,3100700,3736903,16627701,0,3508400,1501,21925106,0,1001,501,600
