Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,0,20000000,0,0,0.704883,33.6134,0.69646,33.2117,664234397,0.0209703,0.00683717,3.0671,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,475809315,68949100,29592304,58608601,0,2836600,1401,296467210,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,0,20000000,0,0,0.714834,33.6134,0.668543,33.2117,664234397,0.0201297,0.00656311,2.94416,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,475809315,68949100,29592304,58608601,0,2836600,1401,296467210,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,0,20000000,0,0,0.64293,30.9555,0.635247,30.5856,611711635,0.0207695,0.00677048,3.06766,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,360390311,18667100,35735403,130242601,0,32058800,1501,206366406,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,0,20000000,0,0,0.654516,30.9555,0.609561,30.5856,611711635,0.0199297,0.00649672,2.94362,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,360390311,18667100,35735403,130242601,0,32058800,1501,206366406,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,0,20000000,0,0,0.105674,5.15209,0.104411,5.09052,101810450,0.0205109,0.00668664,3.06746,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,66935115,10542700,4790304,13555201,0,1412600,1401,41695010,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,0,20000000,0,0,0.115694,5.15209,0.100202,5.09052,101810450,0.0196841,0.0064171,2.94381,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,66935115,10542700,4790304,13555201,0,1412600,1401,41695010,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,0,20000000,0,0,0.101987,4.98901,0.100768,4.92939,98587826,0.0204424,0.00666405,3.06759,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,60723711,1155100,5920003,19001201,0,6084400,1501,35629806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,0,20000000,0,0,0.111838,4.98901,0.0966979,4.92939,98587826,0.0196167,0.00639488,2.94369,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,60723711,1155100,5920003,19001201,0,6084400,1501,35629806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,0,20000000,0,0,0.388194,18.5386,0.383555,18.3171,366341274,0.0209397,0.00682636,3.06748,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,262772815,38190700,16314904,31984901,0,1412600,1401,163809310,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,0,20000000,0,0,0.403292,18.5386,0.368089,18.3171,366341274,0.0200954,0.00655111,2.94379,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,262772815,38190700,16314904,31984901,0,1412600,1401,163809310,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,0,20000000,0,0,0.354165,17.0925,0.349933,16.8882,337764892,0.0207205,0.00675553,3.0672,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,0,20000000,0,0,0.369236,17.0925,0.335884,16.8882,337764892,0.0198886,0.00648432,2.94406,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,0,20000000,0,0,1.53762,73.4053,1.51925,72.5281,1450562133,0.020947,0.0068288,3.06745,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127710,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,0,20000000,0,0,1.51119,73.4053,1.45802,72.5281,1450562133,0.0201028,0.00655358,2.94382,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127710,0,1001,600,600
