Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,0,48000000,1,1,0.338863,7.68277,0.336971,7.63987,366713977,0.0441068,0.014403,3.06235,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,0,48000000,1,1,0.352746,7.68277,0.324468,7.63987,366713977,0.0424703,0.0138686,2.94872,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,0,48000000,1,1,1.39395,32.8365,1.38617,32.6532,1567351818,0.0424511,0.0138592,3.06302,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127709,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,0,48000000,1,1,1.37668,32.8365,1.33415,32.6532,1567351818,0.0408581,0.0133391,2.94808,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127709,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,0,48000000,1,1,1.2072,26.8993,1.20046,26.7491,1283957387,0.0448784,0.0146558,3.06216,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,682929011,51843100,65077103,283070501,0,60372400,1501,380409106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,0,48000000,1,1,1.19882,26.8993,1.15606,26.7491,1283957387,0.0432186,0.0141138,2.94891,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,682929011,51843100,65077103,283070501,0,60372400,1501,380409106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,0,48000000,1,1,0.083588,1.92912,0.0831213,1.91835,92080755,0.0433295,0.0141472,3.0628,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,62439615,9467500,3457504,6541701,0,68600,1401,39230109,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,0,48000000,1,1,0.0917153,1.92912,0.0800136,1.91835,92080755,0.0417095,0.0136183,2.94829,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,62439615,9467500,3457504,6541701,0,68600,1401,39230109,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,0,48000000,1,1,0.0709,1.55865,0.0705041,1.54995,74397481,0.0454882,0.0148532,3.06256,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,39494011,3100700,3736903,16627701,0,3508400,1501,21925106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,0,48000000,1,1,0.0782427,1.55865,0.0678788,1.54995,74397481,0.0437944,0.0143001,2.94852,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,39494011,3100700,3736903,16627701,0,3508400,1501,21925106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og,0,48000000,1,1,0.173014,4.02803,0.172048,4.00554,192265927,0.0429525,0.0140243,3.06273,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og,128934215,18837100,7594704,14565901,0,542200,1401,80556309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og,0,48000000,1,1,0.184728,4.02803,0.165623,4.00554,192265927,0.0413485,0.0135006,2.94836,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og,128934215,18837100,7594704,14565901,0,542200,1401,80556309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os,0,48000000,1,1,0.157206,3.49821,0.156328,3.47868,166976559,0.0449389,0.0146739,3.06252,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os,89707411,5769500,8723903,34837501,0,8001200,1501,50608506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os,0,48000000,1,1,0.168411,3.49821,0.150511,3.47868,166976559,0.0432667,0.0141279,2.94856,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os,89707411,5769500,8723903,34837501,0,8001200,1501,50608506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og,0,48000000,1,1,0.669105,15.8379,0.665369,15.7495,755974642,0.042247,0.0137942,3.06267,CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og,513133915,68949100,29592304,58608601,0,2836500,1401,313055909,0,1001,600,600
