Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
aha-compress,0,48000000,1,0,0.0767303268,1.81909,0.0767303268,1.81909,87316320,0.0421805341,0.0139091276,3.0326153677,aha-compress,64561161,0,9052161,1646592,0,1650688,958465,36368388,0,303105,147456,299008
aha-mont64,0,48000000,1,0,0.0965775667,2.24451,0.0965775667,2.24451,107736480,0.0430282887,0.0141895760,3.0324198552,aha-mont64,77611017,1081344,4521985,13213696,0,6447104,49153,42037252,0,270337,151552,266240
bs,0,48000000,1,0,0.0004491716,0.01081,0.0004491716,0.01081,518880,0.0415514763,0.0137304375,3.0335213251,bs,274441,0,69633,49152,0,32768,4097,184324,0,12289,4096,8192
bubblesort,0,48000000,1,0,0.3640903950,8.35278,0.3640903950,8.35278,4.00933e+08,0.0435891453,0.0143757646,3.0321376253,bubblesort,274706441,0,22339585,41398272,0,40996864,12289,148123652,0,12289,4096,8192
cnt,0,48000000,1,0,0.0427792681,1.01100,0.0427792681,1.01100,4.8528e+07,0.0423138159,0.0139461639,3.0341606482,cnt,31150089,409600,5763073,1699840,0,1724416,847873,19382276,0,843777,8192,430080
compress,0,48000000,1,0,0.0275449766,0.63935,0.0275449766,0.63935,30688800,0.0430825571,0.0141982294,3.0344890270,compress,17022985,0,1925121,2707456,0,3993600,2740225,9474052,0,221185,8192,217088
cover,0,48000000,1,0,0.0174365320,0.40945,0.0174365320,0.40945,19653600,0.0425852534,0.0140336169,3.0347235364,cover,12587017,0,2117633,729088,0,733184,688129,7704580,0,708609,499712,12288
crc,0,48000000,1,0,0.0099754433,0.23085,0.0099754433,0.23085,11080800,0.0432111718,0.0142423215,3.0343572430,crc,6705164,0,1400322,1105920,0,94721,370177,4564486,0,16641,4352,12288
crc32,0,48000000,1,0,0.4213409130,9.85695,0.4213409130,9.85695,473133600,0.0427455804,0.0140878809,3.0342166752,crc32,264314889,25165824,25190401,50356224,0,46166016,20971521,151048196,0,8400897,8392704,8396800
ctl-stack,0,48000000,1,0,0.0953763752,2.30774,0.0953763752,2.30774,110771520,0.0413288486,0.0136163806,3.0352669822,ctl-stack,55898254,1228800,11194391,17035286,0,10813462,921608,35213393,0,1802245,499716,913410
