Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
duff,0,48000000,0,1,0.0050461556,0.14605,0.0050461556,0.14605,7.0104e+06,0.0345508789,0.0113481248,3.0451674870,duff,3006473,0,471041,200704,0,614400,20481,1736708,0,16385,8192,8192
edn,0,48000000,0,1,0.3125049333,8.92424,0.3125049333,8.92424,4.28364e+08,0.0350175390,0.0115025868,3.0443331310,edn,175439881,27643904,17166337,53100544,0,10113024,864257,109809668,0,49153,20480,40960
expint,0,48000000,0,1,0.0523963947,1.57907,0.0523963947,1.57907,75795360,0.0331818771,0.0108971969,3.0450537688,expint,33714185,417792,6336513,1069056,0,262144,20481,21463044,0,831489,0,8192
fac,0,48000000,0,1,0.0032774390,0.09779,0.0032774390,0.09779,4693920,0.0335139307,0.0110091405,3.0450886449,fac,1646601,225280,471041,114688,0,73728,1,1183748,0,53249,45056,4096
fasta,0,48000000,0,1,23.8584951548,734.06051,23.8584951548,734.06051,35234904480,0.0325020834,0.0106960959,3.0386887283,fasta,17297687649,32768000,2166153381,590458646,0,590462976,262161064,9595008605,0,163946263,98307862,98402304
fdct,0,48000000,0,1,0.0130924120,0.35439,0.0130924120,0.35439,17010720,0.0369438615,0.0121636386,3.0374735662,fdct,7254025,802816,90113,1961984,0,1216512,724993,4087812,0,12289,0,8192
fibcall,0,48000000,0,1,0.0017652823,0.05465,0.0017652823,0.05465,2623200,0.0323015784,0.0106323433,3.0395035560,fibcall,1130505,0,266241,16384,0,20480,1,655364,0,12289,0,8192
fir,0,48000000,0,1,2.2559837660,68.07355,2.2559837660,68.07355,3267530400,0.0331403853,0.0109073153,3.0383662284,fir,1273987081,99098624,227274753,14372864,0,5787648,198217729,801001476,0,2879489,2867200,8192
frac,0,48000000,0,1,1.2847952466,38.91118,1.2847952466,38.91118,1867736640,0.0330186686,0.0108685578,3.0380048196,frac,918777865,26689536,78462977,57311232,0,55025664,26746881,516280324,0,9691137,4030464,5738496
insertsort,0,48000000,0,1,0.0034793800,0.10426,0.0034793800,0.10426,5004480,0.0333721462,0.0109873027,3.0381756228,insertsort,2023433,0,274433,454656,0,430080,8193,1265668,0,8193,0,4096
janne_complex,0,48000000,0,1,0.0017457328,0.05370,0.0017457328,0.05370,2577600,0.0325109973,0.0107026209,3.0389685859,janne_complex,913417,16384,315393,16384,0,20480,16385,634884,0,12289,0,4096
jfdctint,0,48000000,0,1,0.0361406561,1.04145,0.0361406561,1.04145,49989600,0.0347023694,0.0114246239,3.0376176462,jfdctint,23126025,1048576,2387969,1298432,0,1400832,1032193,14008324,0,274433,0,12288
lcdnum,0,48000000,0,1,0.0009709571,0.03021,0.0009709571,0.03021,1450080,0.0321402896,0.0105868057,3.0388263657,lcdnum,528393,0,139265,65536,0,49152,8193,352260,0,28673,20480,4096
levenshtein,0,48000000,0,1,0.4461409880,13.79300,0.4461409880,13.79300,662064000,0.0323454731,0.0106465673,3.0381203730,levenshtein,252755977,10473472,42688513,65564672,0,18358272,11276289,165433348,0,8753153,307200,311296
ludcmp,0,48000000,0,1,0.1933530980,5.87304,0.1933530980,5.87304,281905920,0.0329221425,0.0108366477,3.0380593990,ludcmp,134098953,1810432,14602241,12636160,0,10211328,1400833,75034628,0,1441793,978944,1220608
matmult-float,0,48000000,0,1,1.6949951345,51.58004,1.6949951345,51.58004,2475841920,0.0328614566,0.0108164923,3.0381026166,matmult-float,1187909641,15319040,126152705,105320448,0,90230784,12967937,657477636,0,12259329,10608640,10665984
matmult-int,0,48000000,0,1,0.9310664690,26.91363,0.9310664690,26.91363,1291854240,0.0345946005,0.0113913691,3.0369568496,matmult-int,532971529,36044800,68788225,142606336,0,47673344,6586369,311300100,0,6574081,1642496,3293184
mergesort,0,48000000,0,1,5.0063274821,149.51884,5.0063274821,149.51884,7.1769e+09,0.0334829197,0.0110242543,3.0372096016,mergesort,3368980627,51609600,382791703,379736086,0,208285718,66043913,1865756755,0,36052997,23797764,16490498
minver,0,48000000,0,1,0.0939850253,2.87475,0.0939850253,2.87475,137988000,0.0326932873,0.0107656850,3.0368348450,minver,63896409,434159,8003052,6463580,0,5292074,669700,36026331,0,669694,225270,655350
nbody,0,48000000,0,1,29.0752156846,853.32057,29.0752156846,853.32057,40959387360,0.0340730280,0.0112125009,3.0388472431,nbody,20852818620,476856236,1672875718,1104797638,0,1014243288,427855849,11588982952,0,119066601,69722097,82522112
ndes,0,48000000,0,1,0.3311067367,9.86874,0.3311067367,9.86874,4.737e+08,0.0335510541,0.0110425757,3.0383572342,ndes,212787402,1179648,17350689,29978624,0,17199137,22016002,117424230,0,4042753,135168,139264
nettle-arcfour,0,48000000,0,1,0.1234810524,3.78985,0.1234810524,3.78985,181912800,0.0325820418,0.0107243519,3.0381592876,nettle-arcfour,74723337,0,13012993,9281536,0,7032832,2179073,47927300,0,2121729,12288,20480
nettle-cast128,0,48000000,0,1,0.0279685335,0.76592,0.0279685335,0.76592,36764160,0.0365162600,0.0120234958,3.0371657652,nettle-cast128,16830473,0,135169,2371584,0,1114112,3817473,8482820,0,20481,4096,20480
nettle-des,0,48000000,0,1,0.0262188861,0.74304,0.0262188861,0.74304,35665920,0.0352861276,0.0116159742,3.0378376965,nettle-des,19431433,0,118785,1122304,0,380928,2322433,9777156,0,32769,16384,28672
nettle-md5,0,48000000,0,1,0.0063119010,0.17753,0.0063119010,0.17753,8521440,0.0355539963,0.0117061118,3.0376449788,nettle-md5,4575241,0,94209,634880,0,188416,270337,2314244,0,12289,0,8192
nettle-sha256,0,48000000,0,1,0.0582740847,1.61414,0.0582740847,1.61414,77478720,0.0361021797,0.0118872934,3.0371035552,nettle-sha256,41385993,0,499713,10117120,0,2260992,618497,21078020,0,81921,28672,65536
newlib-exp,0,48000000,0,1,0.0789884811,2.35572,0.0789884811,2.35572,1.13075e+08,0.0335304569,0.0110384142,3.0376612544,newlib-exp,54738953,770048,5505025,4247552,0,4251648,802817,30396420,0,573441,339968,495616
newlib-log,0,48000000,0,1,0.0590548403,1.76677,0.0590548403,1.76677,84804960,0.0334253763,0.0109999320,3.0387448647,newlib-log,40787977,655360,4169729,3264512,0,3219456,667649,22618116,0,458753,237568,401408
newlib-mod,0,48000000,0,1,0.0011708577,0.03378,0.0011708577,0.03378,1.62144e+06,0.0346578575,0.0114157342,3.0382627986,newlib-mod,454665,0,102401,172032,0,217088,65537,311300,0,28673,8192,24576
newlib-sqrt,0,48000000,0,1,0.0122251342,0.36564,0.0122251342,0.36564,17550720,0.0334348931,0.0110030125,3.0389657778,newlib-sqrt,8314889,0,1220609,229376,0,258048,126977,4784132,0,81921,40960,53248
nsichneu,0,48000000,0,1,0.0348120368,0.98419,0.0348120368,0.98419,47241120,0.0353711372,0.0116445620,3.0376534364,nsichneu,20639753,0,1126401,8200192,0,45056,2105345,10887172,0,12289,0,4096
picojpeg,0,48000000,0,1,5.4732862041,165.14041,5.4732862041,165.14041,7926739680,0.0331432281,0.0109085414,3.0382894627,picojpeg,3227541513,72040448,447496193,505757696,0,438185984,186368001,1893031940,0,115163137,70889472,24612864
prime,0,48000000,0,1,0.2386349769,7.37793,0.2386349769,7.37793,354140640,0.0323444500,0.0106456286,3.0382986966,prime,171671561,1769472,24014849,3620864,0,3629056,28673,98639876,0,3567617,1785856,1789952
qrduino,0,48000000,0,1,5.0328915691,154.84036,5.0328915691,154.84036,7432337280,0.0325037439,0.0106959787,3.0388818699,qrduino,3219926961,67354624,355033075,635973639,0,133865491,210268169,1902022612,0,18001925,4894724,1929218
qsort,0,48000000,0,1,0.0242186036,0.71621,0.0242186036,0.71621,34378080,0.0338147905,0.0111280651,3.0388292733,qsort,12986218,0,2421090,2814369,0,2277722,299037,8017048,0,487501,28676,483404
qurt,0,48000000,0,1,0.1559725738,4.77220,0.1559725738,4.77220,229065600,0.0326835554,0.0107548279,3.0389850097,qurt,110510089,1130496,12644353,6762496,0,6656000,1376257,62386180,0,1478657,561152,991232
recursion,0,48000000,0,1,0.0117140544,0.35250,0.0117140544,0.35250,16920000,0.0332313601,0.0109357845,3.0390210135,recursion,5148681,0,1474561,1474560,0,1478656,12289,3686404,0,372737,360448,368640
rijndael,0,48000000,0,1,7.8551604561,223.33094,7.8551604561,223.33094,10719885120,0.0351727365,0.0115823081,3.0367725478,rijndael,4737201167,201787392,249218048,933453824,0,551467011,442913795,2586192903,0,69386241,34754560,69382144
select,0,48000000,0,1,0.0081551935,0.24709,0.0081551935,0.24709,11860320,0.0330045063,0.0108658213,3.0378174480,select,4382259,0,898352,870354,0,865709,73884,2695622,0,192767,45106,188670
sglib-arraybinsearch,0,48000000,0,1,0.0875166031,2.74179,0.0875166031,2.74179,131605920,0.0319195140,0.0105070709,3.0379337574,sglib-arraybinsearch,55005193,0,10010625,5185536,0,3362816,2584577,33185796,0,8193,0,4096
sglib-arrayheapsort,0,48000000,0,1,0.0948660428,2.87827,0.0948660428,2.87827,138156960,0.0329593596,0.0108497246,3.0378277331,sglib-arrayheapsort,68227081,0,5492737,11694080,0,5251072,8193,36855812,0,8193,0,4096
sglib-arrayquicksort,0,48000000,0,1,0.0741996055,2.25106,0.0741996055,2.25106,1.08051e+08,0.0329620243,0.0108489870,3.0382979808,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,28413956,0,8193,0,4096
sglib-dllist,0,48000000,0,1,0.3078012081,9.46025,0.3078012081,9.46025,454092000,0.0325362565,0.0107087838,3.0382900366,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,103570958,0,4128775,2875398,2068483
sglib-hashtable,0,48000000,0,1,0.2788629102,8.61313,0.2788629102,8.61313,413430240,0.0323764772,0.0106565210,3.0381982576,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,92696172,0,8564743,4435974,4460547
sglib-listinsertsort,0,48000000,0,1,0.3341589768,10.24192,0.3341589768,10.24192,491612160,0.0326265848,0.0107386850,3.0382389049,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,116092387,0,4493319,2453510,2867203
sglib-listsort,0,48000000,0,1,0.2482626093,7.67010,0.2482626093,7.67010,368164800,0.0323675989,0.0106550697,3.0377806514,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,89484814,0,3284999,1638406,1642499
sglib-queue,0,48000000,0,1,0.1405754260,4.27399,0.1405754260,4.27399,2.05152e+08,0.0328908852,0.0108259014,3.0381886369,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55996420,0,827393,0,4096
sglib-rbtree,0,48000000,0,1,0.5799142374,17.66189,0.5799142374,17.66189,847770720,0.0328342181,0.0108076392,3.0380646077,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,187248102,0,9834503,6033414,7782403
slre,0,48000000,0,1,0.2421036542,7.44443,0.2421036542,7.44443,357332640,0.0325214501,0.0107060879,3.0376719591,slre,130375689,0,27709441,26537984,0,16846848,7409665,81539076,0,4825089,2555904,2428928
sqrt,0,48000000,0,1,12.9675969642,392.38233,12.9675969642,392.38233,18834351840,0.0330483716,0.0108939506,3.0336487590,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5155168260,0,127401985,40456192,79728640
st,0,48000000,0,1,3.2786715432,98.18988,3.2786715432,98.18988,4713114240,0.0333911346,0.0110086639,3.0331762036,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307762692,0,22945793,15421440,12427264
statemate,0,48000000,0,1,0.0104607169,0.30799,0.0104607169,0.30799,14783520,0.0339648370,0.0112013811,3.0324822732,statemate,5095433,0,528385,1044480,0,1388544,1466369,2719748,0,53249,12288,40960
stb_perlin,0,48000000,0,1,5.6607083133,172.33242,5.6607083133,172.33242,8.27196e+09,0.0328476106,0.0108305692,3.0328669960,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131070980,0,58757121,24043520,52801536
stringsearch1,0,48000000,0,1,0.0519489246,1.59791,0.0519489246,1.59791,76699680,0.0325106128,0.0107180843,3.0333008059,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,19005444,0,40961,8192,36864
strstr,0,48000000,0,1,0.0064180171,0.19441,0.0064180171,0.19441,9331680,0.0330127989,0.0108850938,3.0332967578,strstr,3661833,0,540673,315392,0,327680,618497,2121732,0,40961,32768,36864
tarai,0,48000000,0,1,0.0029554266,0.09088,0.0029554266,0.09088,4362240,0.0325201100,0.0107212249,3.0342143125,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,48000000,0,1,0.0741644302,2.23001,0.0741644302,2.23001,107040480,0.0332574434,0.0109641048,3.0333459268,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26103812,0,995329,581632,528384
trio-sscanf,0,48000000,0,1,0.0779772193,2.37882,0.0779772193,2.37882,1.14183e+08,0.0327797435,0.0108049746,3.0338069983,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26915154,0,966658,528385,671745
ud,0,48000000,0,1,0.0234966626,0.71719,0.0234966626,0.71719,34425120,0.0327622796,0.0107996326,3.0337631863,ud,14684169,708608,1765377,2891776,0,1105920,528385,8581124,0,196609,110592,81920
whetstone,0,48000000,0,1,18.5970527733,548.85936,18.5970527733,548.85936,26345249280,0.0338830931,0.0111719418,3.0328799038,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7388753924,0,101605377,52797440,56745984
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og-v3-v3,0,48000000,0,1,0.802375,20.7539,0.796859,20.6112,989338413,0.0386614,0.0126176,3.0641,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,475809315,68949100,29592304,58608601,0,2836600,1401,296467210,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os-v3-v3,0,48000000,0,1,0.70182,17.8925,0.696995,17.7695,852935475,0.0392243,0.0128052,3.06316,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,360390311,18667100,35735403,130242601,0,32058800,1501,206366406,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og-v3-v3,0,48000000,0,1,0.120908,3.10798,0.120077,3.08661,148157406,0.0389024,0.0126972,3.0639,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,66935115,10542700,4790304,13555201,0,1412600,1401,41695010,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os-v3-v3,0,48000000,0,1,0.113558,2.9371,0.112777,2.91691,140011557,0.0386632,0.0126201,3.06364,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,60723711,1155100,5920003,19001201,0,6084400,1501,35629806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og-v3-v3,0,48000000,0,1,0.444854,11.4523,0.441796,11.3736,545931141,0.0388442,0.0126807,3.06326,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,262772815,38190700,16314904,31984901,0,1412600,1401,163809310,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os-v3-v3,0,48000000,0,1,0.389045,9.88183,0.38637,9.81389,471066836,0.0393697,0.0128508,3.0636,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og-v3-v3,0,48000000,0,1,1.75608,45.6045,1.74401,45.291,2173966515,0.0385068,0.0125696,3.06349,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127710,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os-v3-v3,0,48000000,0,1,1.38437,34.6159,1.37485,34.3779,1650139953,0.0399922,0.0130547,3.06344,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,682929011,51843100,65077103,283070501,0,60372400,1501,380409106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og-v3-v3,0,48000000,0,1,0.105599,2.68117,0.104873,2.66274,127811373,0.0393854,0.0128557,3.06368,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,62439615,9467500,3457504,6541701,0,68600,1401,39230110,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os-v3-v3,0,48000000,0,1,0.081323,2.00583,0.0807639,1.99204,95617916,0.0405433,0.0132334,3.06376,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,39494011,3100700,3736903,16627701,0,3508400,1501,21925106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og-v3-v3,0,48000000,0,1,0.214801,5.57221,0.213324,5.5339,265627250,0.0385486,0.0125829,3.06357,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og,128934215,18837100,7594704,14565901,0,542200,1401,80556310,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os-v3-v3,0,48000000,0,1,0.179571,4.50133,0.178336,4.47038,214578401,0.039893,0.0130216,3.06362,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os,89707411,5769500,8723903,34837501,0,8001200,1501,50608506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og-v3-v3,0,48000000,0,1,0.839563,21.8797,0.833791,21.7293,1043005299,0.0383718,0.012525,3.06362,CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og,513133915,68949100,29592304,58608601,0,2836500,1401,313055910,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Os-v3-v3,0,48000000,0,1,0.986269,25.5255,0.979488,25.35,1216800585,0.0386385,0.0126124,3.06353,CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Os,561955511,18667100,29687403,182382601,0,48803600,1501,318612006,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Og-v3-v3,0,48000000,0,1,0.127273,3.30105,0.126398,3.27836,157361053,0.0385553,0.0125855,3.06349,CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Og,73846915,10542700,4790304,13555201,0,1412500,1401,43998910,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Os-v3-v3,0,48000000,0,1,0.125998,3.26199,0.125132,3.23956,155499063,0.038626,0.0126076,3.06373,CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Os,71233711,1155100,4825603,22557201,0,6136400,1501,40328206,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Og-v3-v3,0,48000000,0,1,0.466766,12.0793,0.463557,11.9963,575820231,0.0386417,0.0126122,3.06384,CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Og,283508615,38190700,16314904,31984901,0,1412500,1401,173025210,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Os-v3-v3,0,48000000,0,1,0.548936,14.113,0.545162,14.016,672766710,0.0388958,0.0126954,3.06377,CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Os,310842811,10371100,16347903,100890901,0,26872400,1501,176261906,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Og-v3-v3,0,48000000,0,1,1.79261,46.6747,1.78029,46.3538,2224982949,0.0384064,0.012536,3.06368,CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Og,1095804815,159841900,59398104,111819701,0,1322900,1401,682767610,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Os-v3-v3,0,48000000,0,1,2.1793,55.7225,2.16432,55.3394,2656291575,0.0391099,0.0127658,3.06365,CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Os,1221599011,51843100,59477103,403045701,0,111723600,1501,695568306,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Og-v3-v3,0,48000000,0,1,0.107021,2.7333,0.106285,2.71451,130296410,0.0391544,0.0127802,3.06372,CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Og,64129015,9467500,3457504,6541701,0,68500,1401,40049210,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Os-v3-v3,0,48000000,0,1,0.128823,3.26215,0.127937,3.23972,155506690,0.0394903,0.0128899,3.06369,CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Os,71476011,3100700,3461703,23623701,0,6584400,1501,40719506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Og-v3-v3,0,48000000,0,1,0.225324,5.78407,0.223775,5.7443,275726616,0.038956,0.0127148,3.06385,CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Og,135846015,18837100,7594704,14565901,0,542100,1401,83781810,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Os-v3-v3,0,48000000,0,1,0.268571,6.86736,0.266725,6.82015,327367051,0.0391084,0.0127641,3.06396,CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Os,150831811,5769500,7629503,49417501,0,13566800,1501,85665306,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Og-v3-v3,0,48000000,0,1,0.573729,14.7124,0.569785,14.6113,701340108,0.0389964,0.0127268,3.06412,CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Og,339123015,31624300,29592304,54112101,0,589000,1401,188704010,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Os-v3-v3,0,48000000,0,1,0.785009,20.0979,0.779612,19.9597,958066893,0.0390593,0.0127484,3.06386,CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Os,418264111,18667100,35735403,136276201,0,32058800,1501,247638106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Og-v3-v3,0,48000000,0,1,0.108616,2.79252,0.107869,2.77332,133119428,0.0388954,0.0126949,3.06389,CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Og,62384015,8238700,4790304,11134701,0,202600,1401,37112010,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Os-v3-v3,0,48000000,0,1,0.120685,3.10229,0.119855,3.08096,147886164,0.0389018,0.0126978,3.06369,CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Os,65269511,1155100,5920003,20090801,0,6084400,1501,37867106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Og-v3-v3,0,48000000,0,1,0.317842,8.09854,0.315657,8.04286,386057401,0.0392468,0.0128093,3.06395,CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Og,186797715,17454700,16314904,29564401,0,202600,1401,103928010,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Os-v3-v3,0,48000000,0,1,0.43611,11.1082,0.433112,11.0318,529527894,0.0392603,0.0128138,3.06393,CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Os,231150611,10371100,19746303,75384501,0,17604400,1501,136936806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Og-v3-v3,0,48000000,0,1,1.10797,28.3836,1.10035,28.1885,1353046212,0.0390356,0.0127387,3.06433,CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Og,654364315,56161900,59398104,110218401,0,522600,1401,356430010,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Os-v3-v3,0,48000000,0,1,1.56817,39.6284,1.55739,39.356,1889085828,0.0395719,0.0129137,3.06434,CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Os,808201211,51843100,65077103,288662501,0,60372400,1501,489033606,0,1001,501,600
