Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
newlib-log,0,48000000,1,0,0.0502988912,1.20073,0.0502988912,1.20073,57635040,0.0418903759,0.0138037641,3.0347750600,newlib-log,40787977,655360,4169729,3264512,0,3219456,667649,22614020,0,458753,237568,401408
newlib-mod,0,48000000,1,0,0.0010140170,0.02425,0.0010140170,0.02425,1164000,0.0418151383,0.0137934000,3.0347776528,newlib-mod,454665,0,102401,172032,0,217088,65537,286724,0,28673,8192,24576
newlib-sqrt,0,48000000,1,0,0.0101572058,0.23904,0.0101572058,0.23904,11473920,0.0424922502,0.0140031388,3.0348066934,newlib-sqrt,8314889,0,1220609,229376,0,258048,126977,4784132,0,81921,40960,53248
nsichneu,0,48000000,1,0,0.0292571622,0.69097,0.0292571622,0.69097,33166560,0.0423421598,0.0139541028,3.0345013861,nsichneu,20639753,0,1126401,8200192,0,45056,2105345,10883076,0,12289,0,4096
picojpeg,0,48000000,1,0,4.7077955846,113.53763,4.7077955846,113.53763,5449806240,0.0414646282,0.0136626612,3.0348951763,picojpeg,3227541513,72040448,447496193,505757696,0,438185984,186368001,1892966404,0,115163137,70889472,24612864
prime,0,48000000,1,0,0.2015983612,4.86441,0.2015983612,4.86441,2.33492e+08,0.0414435659,0.0136595568,3.0340506484,prime,171671561,1769472,24014849,3620864,0,3629056,28673,98639876,0,3567617,1785856,1789952
qrduino,0,48000000,1,0,4.2583224441,103.82907,4.2583224441,103.82907,4983795360,0.0410128149,0.0135130263,3.0350633495,qrduino,3219926961,67354624,355033075,635973639,0,133865491,210268169,1901739988,0,18001925,4894724,1929218
qsort,0,48000000,1,0,0.0202890355,0.50258,0.0202890355,0.50258,24123840,0.0403697639,0.0132980255,3.0359191592,qsort,12986218,0,2421090,2814369,0,2277722,299037,8012952,0,487501,28676,483404
qurt,0,48000000,1,0,0.1324477543,3.20328,0.1324477543,3.20328,153757440,0.0413475416,0.0136230184,3.0351548358,qurt,110510089,1130496,12644353,6762496,0,6656000,1376257,62070788,0,1478657,561152,991232
recursion,0,48000000,1,0,0.0100458589,0.24521,0.0100458589,0.24521,11770080,0.0409683902,0.0134981470,3.0354368522,recursion,5148681,0,1474561,1474560,0,1478656,12289,3096580,0,372737,360448,368640
rijndael,0,48000000,1,0,6.8299458870,155.90010,6.8299458870,155.90010,7483204800,0.0438097612,0.0144453148,3.0328191035,rijndael,4737201167,201787392,249218048,933453824,0,551467011,442913795,2586172423,0,69386241,34754560,69382144
select,0,48000000,1,0,0.0070017520,0.17391,0.0070017520,0.17391,8347680,0.0402600069,0.0132701503,3.0343732743,select,4382259,0,898352,870354,0,865709,73884,2695622,0,192767,45106,188670
sglib-arraybinsearch,0,48000000,1,0,0.0732895318,1.79036,0.0732895318,1.79036,85937280,0.0409356397,0.0134933023,3.0338194105,sglib-arraybinsearch,55005193,0,10010625,5185536,0,3362816,2584577,33181700,0,8193,0,4096
sglib-arrayheapsort,0,48000000,1,0,0.0813350102,1.99824,0.0813350102,1.99824,95915520,0.0407033241,0.0134146968,3.0342736419,sglib-arrayheapsort,68227081,0,5492737,11694080,0,5251072,8193,35635204,0,8193,0,4096
sglib-arrayquicksort,0,48000000,1,0,0.0635097537,1.52044,0.0635097537,1.52044,72981120,0.0417707330,0.0137658244,3.0344356966,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,27193348,0,8193,0,4096
sglib-dllist,0,48000000,1,0,0.2651277113,6.55738,0.2651277113,6.55738,314754240,0.0404319784,0.0133229519,3.0347761810,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,99606030,0,4128775,2875398,2068483
sglib-hashtable,0,48000000,1,0,0.2427392756,6.06961,0.2427392756,6.06961,291341280,0.0399925436,0.0131778492,3.0348441498,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,90488428,0,8564743,4435974,4460547
sglib-listinsertsort,0,48000000,1,0,0.2908058684,7.07906,0.2908058684,7.07906,339794880,0.0410797295,0.0135385151,3.0342983066,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,114871779,0,4493319,2453510,2867203
sglib-listsort,0,48000000,1,0,0.2122599485,5.22638,0.2122599485,5.22638,250866240,0.0406131620,0.0133850110,3.0342448729,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,86978062,0,3284999,1638406,1642499
sglib-queue,0,48000000,1,0,0.1200985199,2.92198,0.1200985199,2.92198,140255040,0.0411017125,0.0135449626,3.0344967707,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55894020,0,827393,0,4096
sglib-rbtree,0,48000000,1,0,0.5069810206,12.57414,0.5069810206,12.57414,603558720,0.0403193504,0.0132871452,3.0344750400,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,184684006,0,9834503,6033414,7782403
slre,0,48000000,1,0,0.2067581035,5.06684,0.2067581035,5.06684,243208320,0.0408061243,0.0134508116,3.0337470033,slre,130375689,0,27709441,26537984,0,16846848,7409665,81473540,0,4825089,2555904,2428928
