Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
newlib-log,0,24000000,1,1,0.0547274192,2.62911,0.0547274192,2.62911,6.30986e+07,0.0208159550,0.0068367446,3.0447662306,newlib-log,40787977,655360,4169729,3264512,0,3219456,667649,22614020,0,458753,237568,401408
newlib-mod,0,24000000,1,1,0.0011787989,0.05721,0.0011787989,0.05721,1373040,0.0206059728,0.0067715517,3.0450175369,newlib-mod,454665,0,102401,172032,0,217088,65537,286724,0,28673,8192,24576
newlib-sqrt,0,24000000,1,1,0.0114272898,0.56082,0.0114272898,0.56082,13459680,0.0203759170,0.0066915884,3.0452404027,newlib-sqrt,8314889,0,1220609,229376,0,258048,126977,4784132,0,81921,40960,53248
nsichneu,0,24000000,1,1,0.0337421646,1.53912,0.0337421646,1.53912,36938880,0.0219229767,0.0072013456,3.0443647215,nsichneu,20639753,0,1126401,8200192,0,45056,2105345,10883076,0,12289,0,4096
picojpeg,0,24000000,1,1,5.2762898556,258.80274,5.2762898556,258.80274,6.21127e+09,0.0203873030,0.0066969582,3.0442715062,picojpeg,3227541513,72040448,447496193,505757696,0,438185984,186368001,1892966404,0,115163137,70889472,24612864
prime,0,24000000,1,1,0.2119428276,10.40422,0.2119428276,10.40422,249701280,0.0203708466,0.0066917085,3.0442048931,prime,171671561,1769472,24014849,3620864,0,3629056,28673,98639876,0,3567617,1785856,1789952
qrduino,0,24000000,1,1,4.8808009538,242.60059,4.8808009538,242.60059,5822414160,0.0201186690,0.0066085894,3.0443288829,qrduino,3219926961,67354624,355033075,635973639,0,133865491,210268169,1901739988,0,18001925,4894724,1929218
qsort,0,24000000,1,1,0.0231236114,1.13878,0.0231236114,1.13878,2.73307e+07,0.0203056013,0.0066674896,3.0455575324,qsort,12986218,0,2421090,2814369,0,2277722,299037,8012952,0,487501,28676,483404
qurt,0,24000000,1,1,0.1419772656,6.91339,0.1419772656,6.91339,165921360,0.0205365523,0.0067443976,3.0450060778,qurt,110510089,1130496,12644353,6762496,0,6656000,1376257,62070788,0,1478657,561152,991232
recursion,0,24000000,1,1,0.0118097274,0.58360,0.0118097274,0.58360,14006400,0.0202358807,0.0066451914,3.0454514350,recursion,5148681,0,1474561,1474560,0,1478656,12289,3096580,0,372737,360448,368640
rijndael,0,24000000,1,1,7.4926988579,344.46362,7.4926988579,344.46362,8267126880,0.0217517858,0.0071477399,3.0431877788,rijndael,4737201167,201787392,249218048,933453824,0,551467011,442913795,2586172423,0,69386241,34754560,69382144
select,0,24000000,1,1,0.0079752528,0.39556,0.0079752528,0.39556,9493440,0.0201621036,0.0066242063,3.0439082740,select,4382259,0,898352,870354,0,865709,73884,2695622,0,192767,45106,188670
sglib-arraybinsearch,0,24000000,1,1,0.0837505043,4.22180,0.0837505043,4.22180,101323200,0.0198376300,0.0065180946,3.0435085901,sglib-arraybinsearch,55005193,0,10010625,5185536,0,3362816,2584577,33181700,0,8193,0,4096
sglib-arrayheapsort,0,24000000,1,1,0.0905277721,4.28485,0.0905277721,4.28485,1.02836e+08,0.0211274090,0.0069431134,3.0429588126,sglib-arrayheapsort,68227081,0,5492737,11694080,0,5251072,8193,35635204,0,8193,0,4096
sglib-arrayquicksort,0,24000000,1,1,0.0716641108,3.41795,0.0716641108,3.41795,82030800,0.0209669873,0.0068881884,3.0439428920,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,27193348,0,8193,0,4096
sglib-dllist,0,24000000,1,1,0.3020484107,14.84876,0.3020484107,14.84876,356370240,0.0203416545,0.0066825402,3.0440136883,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,99606030,0,4128775,2875398,2068483
sglib-hashtable,0,24000000,1,1,0.2776897666,13.69929,0.2776897666,13.69929,328782960,0.0202703722,0.0066590553,3.0440434562,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,90488428,0,8564743,4435974,4460547
sglib-listinsertsort,0,24000000,1,1,0.3254050056,15.87626,0.3254050056,15.87626,381030240,0.0204963225,0.0067336839,3.0438612264,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,114871779,0,4493319,2453510,2867203
sglib-listsort,0,24000000,1,1,0.2448234024,12.03098,0.2448234024,12.03098,288743520,0.0203494144,0.0066861061,3.0435545460,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,86978062,0,3284999,1638406,1642499
sglib-queue,0,24000000,1,1,0.1322658088,6.33220,0.1322658088,6.33220,151972800,0.0208878237,0.0068623366,3.0438656646,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55894020,0,827393,0,4096
sglib-rbtree,0,24000000,1,1,0.5813374553,27.81352,0.5813374553,27.81352,667524480,0.0209012573,0.0068670537,3.0437101261,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,184684006,0,9834503,6033414,7782403
slre,0,24000000,1,1,0.2430200125,11.81738,0.2430200125,11.81738,283617120,0.0205646270,0.0067570413,3.0434444642,slre,130375689,0,27709441,26537984,0,16846848,7409665,81473540,0,4825089,2555904,2428928
sqrt,0,24000000,1,1,11.6470410001,568.84905,11.6470410001,568.84905,13652377200,0.0204747480,0.0067329586,3.0409780615,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5142159364,0,127401985,40456192,79728640
st,0,24000000,1,1,2.8974813692,141.38081,2.8974813692,141.38081,3393139440,0.0204941629,0.0067397878,3.0407779056,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307758596,0,22945793,15421440,12427264
statemate,0,24000000,1,1,0.0108902646,0.50700,0.0108902646,0.50700,12168000,0.0214796709,0.0070668727,3.0396802332,statemate,5095433,0,528385,1044480,0,1388544,1466369,2203652,0,53249,12288,40960
stb_perlin,0,24000000,1,1,5.2451701966,262.29497,5.2451701966,262.29497,6.29508e+09,0.0199972193,0.0065780107,3.0400162215,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131066884,0,58757121,24043520,52801536
stringsearch1,0,24000000,1,1,0.0514606373,2.54731,0.0514606373,2.54731,61135440,0.0202019529,0.0066451672,3.0401409246,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,18878468,0,40961,8192,36864
strstr,0,24000000,1,1,0.0063133779,0.30974,0.0063133779,0.30974,7433760,0.0203828303,0.0067051332,3.0403190668,strstr,3661833,0,540673,315392,0,327680,618497,2117636,0,40961,32768,36864
tarai,0,24000000,1,1,0.0029604502,0.15134,0.0029604502,0.15134,3632160,0.0195611604,0.0064321492,3.0415780173,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,24000000,1,1,0.0701583802,3.42423,0.0701583802,3.42423,82181520,0.0204888048,0.0067391061,3.0403217001,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26021892,0,995329,581632,528384
trio-sscanf,0,24000000,1,1,0.0759590289,3.70131,0.0759590289,3.70131,88831440,0.0205222058,0.0067499755,3.0403728261,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26800466,0,966658,528385,671745
ud,0,24000000,1,1,0.0222406650,1.09516,0.0222406650,1.09516,2.62838e+07,0.0203081432,0.0066790571,3.0406817825,ud,14684169,708608,1765377,2891776,0,1105920,528385,8577028,0,196609,110592,81920
whetstone,0,24000000,1,1,16.2921711758,790.42471,16.2921711758,790.42471,18970193040,0.0206119220,0.0067718577,3.0437597005,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7385931780,0,101605377,52797440,56745984
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og-v3-v3,0,24000000,1,1,0.69051,30.2898,0.682799,29.9516,718837533,0.0227968,0.00743049,3.06801,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,475809315,68949100,29592304,58608601,0,2836600,1401,296467209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os-v3-v3,0,24000000,1,1,0.662944,27.9822,0.655541,27.6697,664073570,0.0236916,0.00772501,3.06688,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,360390311,18667100,35735403,130242601,0,32058800,1501,206366406,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og-v3-v3,0,24000000,1,1,0.104969,4.59162,0.103797,4.54035,108968325,0.0228611,0.007453,3.06739,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,66935115,10542700,4790304,13555201,0,1412600,1401,41695009,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os-v3-v3,0,24000000,1,1,0.107141,4.59966,0.105945,4.5483,109159131,0.0232933,0.00759523,3.06686,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,60723711,1155100,5920003,19001201,0,6084400,1501,35629806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og-v3-v3,0,24000000,1,1,0.381408,16.7068,0.377149,16.5202,396485777,0.0228296,0.00744423,3.06675,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,262772815,38190700,16314904,31984901,0,1412600,1401,163809309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os-v3-v3,0,24000000,1,1,0.364112,15.4536,0.360046,15.281,366744835,0.0235616,0.00768271,3.06684,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og-v3-v3,0,24000000,1,1,1.50547,66.0535,1.48866,65.3159,1567581662,0.0227917,0.0074319,3.06674,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127709,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os-v3-v3,0,24000000,1,1,1.29856,54.099,1.28406,53.4949,1283877467,0.0240034,0.00782668,3.06688,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,682929011,51843100,65077103,283070501,0,60372400,1501,380409106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og-v3-v3,0,24000000,1,1,0.0890387,3.8802,0.0880444,3.83687,92084906,0.0229469,0.00748088,3.06744,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,62439615,9467500,3457504,6541701,0,68600,1401,39230109,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os-v3-v3,0,24000000,1,1,0.0758712,3.13515,0.075024,3.10014,74403379,0.0242002,0.0078905,3.06704,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,39494011,3100700,3736903,16627701,0,3508400,1501,21925106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og-v3-v3,0,24000000,1,1,0.185515,8.10291,0.183443,8.01243,192298260,0.0228948,0.00746416,3.06731,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og,128934215,18837100,7594704,14565901,0,542200,1401,80556309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os-v3-v3,0,24000000,1,1,0.167849,7.03578,0.165975,6.95721,166973130,0.0238565,0.00777885,3.06685,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os,89707411,5769500,8723903,34837501,0,8001200,1501,50608506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og-v3-v3,0,24000000,1,1,0.715817,31.855,0.707824,31.4993,755982860,0.0224711,0.00732676,3.067,CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og,513133915,68949100,29592304,58608601,0,2836500,1401,313055909,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Os-v3-v3,0,24000000,1,1,0.912807,39.0266,0.902614,38.5908,926179271,0.0233894,0.0076265,3.06686,CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Os,561955511,18667100,29687403,182382601,0,48803600,1501,318612006,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Og-v3-v3,0,24000000,1,1,0.109092,4.88206,0.107874,4.82754,115861047,0.0223455,0.00728585,3.06701,CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Og,73846915,10542700,4790304,13555201,0,1412500,1401,43998909,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Os-v3-v3,0,24000000,1,1,0.117065,5.00603,0.115758,4.95013,118803103,0.0233847,0.00762449,3.06708,CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Os,71233711,1155100,4825603,22557201,0,6136400,1501,40328206,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Og-v3-v3,0,24000000,1,1,0.39766,17.5782,0.393219,17.3819,417165842,0.0226223,0.00737576,3.06712,CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Og,283508615,38190700,16314904,31984901,0,1412500,1401,173025209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Os-v3-v3,0,24000000,1,1,0.507172,21.5781,0.501509,21.3371,512091469,0.023504,0.00766392,3.06685,CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Os,310842811,10371100,16347903,100890901,0,26872400,1501,176261906,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Og-v3-v3,0,24000000,1,1,1.53571,67.497,1.51856,66.7433,1601838804,0.0227523,0.00741795,3.06719,CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Og,1095804815,159841900,59398104,111819701,0,1322900,1401,682767609,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Os-v3-v3,0,24000000,1,1,2.01968,85.1734,1.99713,84.2223,2021335128,0.0237125,0.00773136,3.06706,CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Os,1221599011,51843100,59477103,403045701,0,111723600,1501,695568306,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Og-v3-v3,0,24000000,1,1,0.0912245,3.95088,0.0902058,3.90676,93762284,0.0230896,0.00752799,3.06721,CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Og,64129015,9467500,3457504,6541701,0,68500,1401,40049209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Os-v3-v3,0,24000000,1,1,0.119306,4.98642,0.117974,4.93074,118337719,0.0239263,0.00780187,3.06675,CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Os,71476011,3100700,3461703,23623701,0,6584400,1501,40719506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Og-v3-v3,0,24000000,1,1,0.191542,8.39271,0.189403,8.29899,199175793,0.0228224,0.00744047,3.06735,CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Og,135846015,18837100,7594704,14565901,0,542100,1401,83781809,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Os-v3-v3,0,24000000,1,1,0.25003,10.4982,0.247238,10.381,249143282,0.0238164,0.00776504,3.06714,CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Os,150831811,5769500,7629503,49417501,0,13566800,1501,85665306,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Og-v3-v3,0,24000000,1,1,0.49779,21.638,0.492231,21.3964,513513016,0.0230054,0.00750008,3.06736,CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Og,339123015,31624300,29592304,54112101,0,589000,1401,188704009,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Os-v3-v3,0,24000000,1,1,0.732063,30.5741,0.723888,30.2327,725584541,0.0239439,0.00780645,3.0672,CE_Benchmark-CE-CONV-OPT3-x1-12-12-3-12-Os,418264111,18667100,35735403,136276201,0,32058800,1501,239343706,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Og-v3-v3,0,24000000,1,1,0.0931789,4.05429,0.0921384,4.00902,96216410,0.0229828,0.00749229,3.06756,CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Og,62384015,8238700,4790304,11134701,0,202600,1401,37112009,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Os-v3-v3,0,24000000,1,1,0.112088,4.68883,0.110836,4.63647,111275313,0.0239054,0.00779463,3.06693,CE_Benchmark-CE-CONV-OPT3-x1-12-20-1-4-Os,65269511,1155100,5920003,20090801,0,6084400,1501,35563106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Og-v3-v3,0,24000000,1,1,0.27568,11.9065,0.272602,11.7735,282565058,0.0231537,0.00754887,3.06719,CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Og,186797715,17454700,16314904,29564401,0,202600,1401,103928009,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Os-v3-v3,0,24000000,1,1,0.408666,16.8989,0.404103,16.7102,401044694,0.0241829,0.00788456,3.06713,CE_Benchmark-CE-CONV-OPT3-x1-12-20-3-4-Os,231150611,10371100,19746303,75384501,0,17604400,1501,132328806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Og-v3-v3,0,24000000,1,1,0.971398,42.0513,0.960551,41.5817,997961451,0.0231003,0.00753103,3.06735,CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Og,654364315,56161900,59398104,110218401,0,522600,1401,356430009,0,1001,400,600
CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Os-v3-v3,0,24000000,1,1,1.47931,61.0296,1.46279,60.3481,1448354467,0.0242392,0.00790174,3.06758,CE_Benchmark-CE-CONV-OPT3-x1-20-4-9-4-Os,808201211,51843100,65077103,288662501,0,60372400,1501,482633606,0,1001,501,600
