Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
fibcall,0,24000000,1,1,0.00187061,0.07817,0.00153611,0.07817,1876080,0.0196517,0.00645643,2.96508,fibcall,1130505,0,266241,16384,0,20480,1,647172,0,12289,0,8192
fir,0,24000000,1,1,2.1291,106.15580,2.11613,106.15580,2547739200,0.0199342,0.00654776,2.96608,fir,1273987081,99098624,227274753,14372864,0,5787648,198217729,800997380,0,2879489,2867200,8192
frac,0,24000000,1,1,1.14109,56.34320,1.11594,56.34320,1352236800,0.0198062,0.00650686,2.9666,frac,918777865,26689536,78462977,57311232,0,55025664,26746881,516075524,0,9691137,4030464,5738496
insertsort,0,24000000,1,1,0.00393589,0.16448,0.00331525,0.16448,3.94752e+06,0.0201564,0.00662331,2.96625,insertsort,2023433,0,274433,454656,0,430080,8193,1265668,0,8193,0,4096
janne_complex,0,24000000,1,1,0.00208654,0.08921,0.00172289,0.08921,2141040,0.0193128,0.0063449,2.9656,janne_complex,913417,16384,315393,16384,0,20480,16385,634884,0,12289,0,4096
jfdctint,0,24000000,1,1,0.0355904,1.49836,0.031873,1.49836,35960640,0.0212719,0.0069905,2.96738,jfdctint,23126025,1048576,2387969,1298432,0,1400832,1032193,14008324,0,274433,0,12288
lcdnum,0,24000000,1,1,0.00111868,0.04750,0.000909199,0.04750,1140000,0.0191424,0.00629044,2.96575,lcdnum,528393,0,139265,65536,0,49152,8193,348164,0,28673,20480,4096
levenshtein,0,24000000,1,1,0.454743,21.59750,0.434343,21.59750,518340000,0.0201108,0.00660759,2.96689,levenshtein,252755977,10473472,42688513,65564672,0,18358272,11276289,164446212,0,8753153,307200,311296
ludcmp,0,24000000,1,1,0.183504,8.62223,0.171094,8.62223,206933520,0.0198434,0.00651897,2.96653,ludcmp,134098953,1810432,14602241,12636160,0,10211328,1400833,75030532,0,1441793,978944,1220608
matmult-float,0,24000000,1,1,1.51627,75.87504,1.49388,75.87504,1821000960,0.0196887,0.00646824,2.96659,matmult-float,1187909641,15319040,126152705,105320448,0,90230784,12967937,657473540,0,12259329,10608640,10665984
matmult-int,0,24000000,1,1,0.889969,41.03197,0.86524,41.03197,984767280,0.021087,0.00692948,2.96737,matmult-int,532971529,36044800,68788225,142606336,0,47673344,6586369,311296004,0,6574081,1642496,3293184
mergesort,0,24000000,1,1,4.34273,218.49656,4.39633,218.49656,5243917440,0.0201208,0.00661201,2.9674,mergesort,3368980627,51609600,382791703,379736086,0,208285718,66043913,1863770195,0,36052997,23797764,16490498
minver,0,24000000,1,1,0.092784,4.23945,0.0852685,4.23945,101746800,0.0201131,0.00661082,2.96798,minver,63896409,434159,8003052,6463580,0,5292074,669700,35850203,0,669694,225270,655350
nbody,0,24000000,1,1,23.7882,1233.66289,25.1682,1233.66289,29607909360,0.0204012,0.00670303,2.9669,nbody,20852818620,476856236,1672875718,1104797638,0,1014243288,427855849,11588974760,0,119066601,69722097,82522112
ndes,0,24000000,1,1,0.335244,15.53780,0.31731,15.53780,372907200,0.0204218,0.00670791,2.96606,ndes,212787402,1179648,17350689,29978624,0,17199137,22016002,117424140,0,4042753,135168,139264
nettle-arcfour,0,24000000,1,1,0.124903,5.76973,0.115363,5.76973,138473520,0.0199946,0.00656929,2.96682,nettle-arcfour,74723337,0,13012993,9281536,0,7032832,2179073,41656324,0,2121729,12288,20480
nettle-cast128,0,24000000,1,1,0.0300371,1.21780,0.0267589,1.21780,29227200,0.0219731,0.00722003,2.96708,nettle-cast128,16830473,0,135169,2371584,0,1114112,3817473,8482820,0,20481,4096,20480
nettle-des,0,24000000,1,1,0.0263143,1.11424,0.0233154,1.11424,2.67418e+07,0.020925,0.00687431,2.96645,nettle-des,19431433,0,118785,1122304,0,380928,2322433,9773060,0,32769,16384,28672
nettle-md5,0,24000000,1,1,0.00666211,0.25982,0.00570189,0.25982,6235680,0.0219455,0.00721091,2.96676,nettle-md5,4575241,0,94209,634880,0,188416,270337,2310148,0,12289,0,8192
nettle-sha256,0,24000000,1,1,0.0595871,2.36644,0.0540983,2.36644,56794560,0.0228606,0.00751296,2.96758,nettle-sha256,41385993,0,499713,10117120,0,2260992,618497,21057540,0,81921,28672,65536
newlib-exp,0,24000000,1,1,0.0778847,3.47808,0.0710567,3.47808,83473920,0.0204299,0.00671225,2.9668,newlib-exp,54738953,770048,5505025,4247552,0,4251648,802817,30392324,0,573441,339968,495616
newlib-log,0,24000000,1,1,0.0590132,2.62911,0.0533072,2.62911,6.30986e+07,0.0202758,0.00665933,2.96575,newlib-log,40787977,655360,4169729,3264512,0,3219456,667649,22614020,0,458753,237568,401408
newlib-mod,0,24000000,1,1,0.00140575,0.05721,0.00114802,0.05721,1373040,0.0200679,0.00659474,2.96551,newlib-mod,454665,0,102401,172032,0,217088,65537,286724,0,28673,8192,24576
newlib-sqrt,0,24000000,1,1,0.0128508,0.56082,0.0111273,0.56082,13459680,0.019841,0.00651591,2.96529,newlib-sqrt,8314889,0,1220609,229376,0,258048,126977,4784132,0,81921,40960,53248
nsichneu,0,24000000,1,1,0.036812,1.53912,0.0328752,1.53912,36938880,0.0213597,0.00701632,2.96614,nsichneu,20639753,0,1126401,8200192,0,45056,2105345,10883076,0,12289,0,4096
picojpeg,0,24000000,1,1,5.05606,258.80274,5.14104,258.80274,6.21127e+09,0.0198647,0.00652529,2.96624,picojpeg,3227541513,72040448,447496193,505757696,0,438185984,186368001,1892966404,0,115163137,70889472,24612864
prime,0,24000000,1,1,0.220527,10.40422,0.206519,10.40422,249701280,0.0198495,0.00652046,2.9663,prime,171671561,1769472,24014849,3620864,0,3629056,28673,98639876,0,3567617,1785856,1789952
qrduino,0,24000000,1,1,4.68616,242.60059,4.75551,242.60059,5822414160,0.0196022,0.00643894,2.96618,qrduino,3219926961,67354624,355033075,635973639,0,133865491,210268169,1901739988,0,18001925,4894724,1929218
qsort,0,24000000,1,1,0.0255468,1.13878,0.0225118,1.13878,2.73307e+07,0.0197684,0.00649109,2.96498,qsort,12986218,0,2421090,2814369,0,2277722,299037,8012952,0,487501,28676,483404
qurt,0,24000000,1,1,0.1494,6.91339,0.138271,6.91339,165921360,0.0200005,0.00656834,2.96552,qurt,110510089,1130496,12644353,6762496,0,6656000,1376257,62070788,0,1478657,561152,991232
recursion,0,24000000,1,1,0.0132773,0.58360,0.0114981,0.58360,14006400,0.0197019,0.00646983,2.96509,recursion,5148681,0,1474561,1474560,0,1478656,12289,3096580,0,372737,360448,368640
rijndael,0,24000000,1,1,7.12566,344.46362,7.30583,344.46362,8267126880,0.0212093,0.00696948,2.96729,rijndael,4737201167,201787392,249218048,933453824,0,551467011,442913795,2586172423,0,69386241,34754560,69382144
select,0,24000000,1,1,0.0090166,0.39556,0.00777267,0.39556,9493440,0.01965,0.00645594,2.96659,select,4382259,0,898352,870354,0,865709,73884,2695622,0,192767,45106,188670
sglib-arraybinsearch,0,24000000,1,1,0.0891393,4.22180,0.0816446,4.22180,101323200,0.0193388,0.0063542,2.96698,sglib-arraybinsearch,55005193,0,10010625,5185536,0,3362816,2584577,33181700,0,8193,0,4096
sglib-arrayheapsort,0,24000000,1,1,0.096083,4.28485,0.0882833,4.28485,1.02836e+08,0.0206036,0.00677097,2.96751,sglib-arrayheapsort,68227081,0,5492737,11694080,0,5251072,8193,35635204,0,8193,0,4096
sglib-arrayquicksort,0,24000000,1,1,0.0766309,3.41795,0.0698422,3.41795,82030800,0.0204339,0.00671307,2.96656,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,27193348,0,8193,0,4096
sglib-dllist,0,24000000,1,1,0.3114,14.84876,0.294356,14.84876,356370240,0.0198236,0.00651234,2.96649,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,99606030,0,4128775,2875398,2068483
sglib-hashtable,0,24000000,1,1,0.286908,13.69929,0.270612,13.69929,328782960,0.0197537,0.00648933,2.96646,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,90488428,0,8564743,4435974,4460547
sglib-listinsertsort,0,24000000,1,1,0.334807,15.87626,0.317149,15.87626,381030240,0.0199763,0.00656284,2.96663,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,114871779,0,4493319,2453510,2867203
sglib-listsort,0,24000000,1,1,0.253652,12.03098,0.23866,12.03098,288743520,0.0198371,0.00651779,2.96693,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,86978062,0,3284999,1638406,1642499
sglib-queue,0,24000000,1,1,0.139232,6.33220,0.12891,6.33220,151972800,0.0203578,0.00668821,2.96663,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55894020,0,827393,0,4096
sglib-rbtree,0,24000000,1,1,0.589362,27.81352,0.566645,27.81352,667524480,0.020373,0.00669349,2.96678,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,184684006,0,9834503,6033414,7782403
slre,0,24000000,1,1,0.251805,11.81738,0.236919,11.81738,283617120,0.0200484,0.00658741,2.96704,slre,130375689,0,27709441,26537984,0,16846848,7409665,81473540,0,4825089,2555904,2428928
sqrt,0,24000000,1,1,10.9935,568.84905,11.3731,568.84905,13652377200,0.0199931,0.00657458,2.96945,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5142159364,0,127401985,40456192,79728640
st,0,24000000,1,1,2.82626,141.38081,2.8297,141.38081,3393139440,0.0200147,0.00658212,2.96964,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307758596,0,22945793,15421440,12427264
statemate,0,24000000,1,1,0.0120663,0.50700,0.0106432,0.50700,12168000,0.0209923,0.00690654,2.97072,statemate,5095433,0,528385,1044480,0,1388544,1466369,2203652,0,53249,12288,40960
stb_perlin,0,24000000,1,1,5.0498,262.29497,5.12503,262.29497,6.29508e+09,0.0195392,0.00642735,2.97039,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131066884,0,58757121,24043520,52801536
stringsearch1,0,24000000,1,1,0.0550923,2.54731,0.0502778,2.54731,61135440,0.0197376,0.00649243,2.97027,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,18878468,0,40961,8192,36864
strstr,0,24000000,1,1,0.00709697,0.30974,0.00616755,0.30974,7433760,0.019912,0.00655025,2.97009,strstr,3661833,0,540673,315392,0,327680,618497,2117636,0,40961,32768,36864
tarai,0,24000000,1,1,0.0034026,0.15134,0.00288967,0.15134,3632160,0.0190935,0.00627837,2.96886,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,24000000,1,1,0.0745995,3.42423,0.0685377,3.42423,82181520,0.0200155,0.00658343,2.97009,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26021892,0,995329,581632,528384
trio-sscanf,0,24000000,1,1,0.0806261,3.70131,0.0742018,3.70131,88831440,0.0200475,0.00659383,2.97004,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26800466,0,966658,528385,671745
ud,0,24000000,1,1,0.0243059,1.09516,0.0217217,1.09516,2.62838e+07,0.0198343,0.00652322,2.96974,ud,14684169,708608,1765377,2891776,0,1105920,528385,8577028,0,196609,110592,81920
whetstone,0,24000000,1,1,15.1813,790.42471,15.8799,790.42471,18970193040,0.0200903,0.00660049,2.96673,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7385931780,0,101605377,52797440,56745984
