Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
frac,0,20000000,1,1,1.1944317547,67.61909,1.1944317547,67.61909,1352381800,0.0176641214,0.0058002431,3.0454153109,frac,918777865,26689536,78462977,57311232,0,55025664,26746881,516075524,0,9691137,4030464,5738496
insertsort,0,20000000,1,1,0.0035275248,0.19737,0.0035275248,0.19737,3947400,0.0178729511,0.0058694659,3.0457036837,insertsort,2023433,0,274433,454656,0,430080,8193,1265668,0,8193,0,4096
janne_complex,0,20000000,1,1,0.0018276388,0.10706,0.0018276388,0.10706,2141200,0.0170711634,0.0056060521,3.0461159429,janne_complex,913417,16384,315393,16384,0,20480,16385,634884,0,12289,0,4096
jfdctint,0,20000000,1,1,0.0338519075,1.79802,0.0338519075,1.79802,35960400,0.0188273255,0.0061832768,3.0450090730,jfdctint,23126025,1048576,2387969,1298432,0,1400832,1032193,14008324,0,274433,0,12288
lcdnum,0,20000000,1,1,0.0009584505,0.05700,0.0009584505,0.05700,1140000,0.0168149205,0.0055224198,3.0463216146,lcdnum,528393,0,139265,65536,0,49152,8193,348164,0,28673,20480,4096
levenshtein,0,20000000,1,1,0.4614272485,25.91670,0.4614272485,25.91670,518334000,0.0178042418,0.0058468564,3.0451028739,levenshtein,252755977,10473472,42688513,65564672,0,18358272,11276289,164446212,0,8753153,307200,311296
ludcmp,0,20000000,1,1,0.1769625923,10.34666,0.1769625923,10.34666,206933200,0.0171033597,0.0056153578,3.0458365280,ludcmp,134098953,1810432,14602241,12636160,0,10211328,1400833,75030532,0,1441793,978944,1220608
matmult-float,0,20000000,1,1,1.5846277887,91.04613,1.5846277887,91.04613,1820922600,0.0174046688,0.0057151577,3.0453587765,matmult-float,1187909641,15319040,126152705,105320448,0,90230784,12967937,657473540,0,12259329,10608640,10665984
matmult-int,0,20000000,1,1,0.9267055368,49.24277,0.9267055368,49.24277,984855400,0.0188191185,0.0061801468,3.0451161549,matmult-int,532971529,36044800,68788225,142606336,0,47673344,6586369,311296004,0,6574081,1642496,3293184
mergesort,0,20000000,1,1,4.7113579254,262.20581,4.7113579254,262.20581,5244116200,0.0179681680,0.0058988532,3.0460484715,mergesort,3368980627,51609600,382791703,379736086,0,208285718,66043913,1863770195,0,36052997,23797764,16490498
minver,0,20000000,1,1,0.0880119421,5.08740,0.0880119421,5.08740,101748000,0.0172999959,0.0056831188,3.0441361294,minver,63896409,434159,8003052,6463580,0,5292074,669700,35850203,0,669694,225270,655350
nbody,0,20000000,1,1,26.7834772036,1480.70376,26.7834772036,1480.70376,2.96141e+10,0.0180883425,0.0059379756,3.0462152046,nbody,20852818620,476856236,1672875718,1104797638,0,1014243288,427855849,11588974760,0,119066601,69722097,82522112
ndes,0,20000000,1,1,0.3362398769,18.64271,0.3362398769,18.64271,372854200,0.0180359985,0.0059216829,3.0457695670,ndes,212787402,1179648,17350689,29978624,0,17199137,22016002,117424140,0,4042753,135168,139264
nettle-arcfour,0,20000000,1,1,0.1195763567,6.92350,0.1195763567,6.92350,138470000,0.0172710946,0.0056705806,3.0457520260,nettle-arcfour,74723337,0,13012993,9281536,0,7032832,2179073,41656324,0,2121729,12288,20480
nettle-cast128,0,20000000,1,1,0.0275941440,1.46143,0.0275941440,1.46143,29228600,0.0188816480,0.0061996012,3.0457220647,nettle-cast128,16830473,0,135169,2371584,0,1114112,3817473,8482820,0,20481,4096,20480
nettle-des,0,20000000,1,1,0.0241378221,1.33705,0.0241378221,1.33705,26741000,0.0180529987,0.0059273049,3.0457962160,nettle-des,19431433,0,118785,1122304,0,380928,2322433,9773060,0,32769,16384,28672
nettle-md5,0,20000000,1,1,0.0061956195,0.31179,0.0061956195,0.31179,6235800,0.0198713425,0.0065254923,3.0454989838,nettle-md5,4575241,0,94209,634880,0,188416,270337,2310148,0,12289,0,8192
nettle-sha256,0,20000000,1,1,0.0574462036,2.83967,0.0574462036,2.83967,56793400,0.0202298872,0.0066440500,3.0448655054,nettle-sha256,41385993,0,499713,10117120,0,2260992,618497,21057540,0,81921,28672,65536
newlib-exp,0,20000000,1,1,0.0735867190,4.17434,0.0735867190,4.17434,83486800,0.0176283486,0.0057884602,3.0454665261,newlib-exp,54738953,770048,5505025,4247552,0,4251648,802817,30392324,0,573441,339968,495616
newlib-log,0,20000000,1,1,0.0555214656,3.15518,0.0555214656,3.15518,63103600,0.0175969433,0.0057756032,3.0468224249,newlib-log,40787977,655360,4169729,3264512,0,3219456,667649,22614020,0,458753,237568,401408
newlib-mod,0,20000000,1,1,0.0012233733,0.06865,0.0012233733,0.06865,1373000,0.0178204403,0.0058526825,3.0466526016,newlib-mod,454665,0,102401,172032,0,217088,65537,286724,0,28673,8192,24576
newlib-sqrt,0,20000000,1,1,0.0114973212,0.67304,0.0114973212,0.67304,13460800,0.0170827568,0.0056076240,3.0465690195,newlib-sqrt,8314889,0,1220609,229376,0,258048,126977,4784132,0,81921,40960,53248
nsichneu,0,20000000,1,1,0.0340158439,1.84697,0.0340158439,1.84697,36939400,0.0184171401,0.0060458681,3.0463035691,nsichneu,20639753,0,1126401,8200192,0,45056,2105345,10883076,0,12289,0,4096
picojpeg,0,20000000,1,1,5.5117317492,310.56519,5.5117317492,310.56519,6.2113e+09,0.0177474236,0.0058274129,3.0455124148,picojpeg,3227541513,72040448,447496193,505757696,0,438185984,186368001,1892966404,0,115163137,70889472,24612864
prime,0,20000000,1,1,0.2138635409,12.48502,0.2138635409,12.48502,249700400,0.0171296108,0.0056241883,3.0457189853,prime,171671561,1769472,24014849,3620864,0,3629056,28673,98639876,0,3567617,1785856,1789952
qrduino,0,20000000,1,1,5.1003140520,291.14884,5.1003140520,291.14884,5822976800,0.0175178929,0.0057542067,3.0443701122,qrduino,3219926961,67354624,355033075,635973639,0,133865491,210268169,1901739988,0,18001925,4894724,1929218
