Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
aha-compress,0,20000000,0,1,0.11472,6.67390,0.104973,6.67390,133478000,0.0157289,0.00516208,2.96354,aha-compress,64561161,0,9052161,1646592,0,1650688,958465,36372484,0,303105,147456,299008
aha-mont64,0,20000000,0,1,0.135466,7.70721,0.125285,7.70721,154144200,0.0162556,0.00534013,2.96644,aha-mont64,77611017,1081344,4521985,13213696,0,6447104,49153,42037252,0,270337,151552,266240
bs,0,20000000,0,1,0.000741443,0.03863,0.000592299,0.03863,772600,0.0153339,0.00503901,2.96464,bs,274441,0,69633,49152,0,32768,4097,188420,0,12289,4096,8192
bubblesort,0,20000000,0,1,0.489827,28.57916,0.468365,28.57916,571583200,0.0163883,0.00538325,2.96618,bubblesort,274706441,0,22339585,41398272,0,40996864,12289,148529156,0,12289,4096,8192
cnt,0,20000000,0,1,0.0631729,3.70110,0.0570267,3.70110,74022000,0.015408,0.00505894,2.96479,cnt,31150089,409600,5763073,1699840,0,1724416,847873,19755012,0,843777,8192,430080
compress,0,20000000,0,1,0.0401409,2.23456,0.0358065,2.23456,44691200,0.016024,0.00526149,2.96496,compress,17022985,0,1925121,2707456,0,3993600,2740225,9568260,0,221185,8192,217088
cover,0,20000000,0,1,0.026253,1.49721,0.0230752,1.49721,29944200,0.0154121,0.0050589,2.96395,cover,12587017,0,2117633,729088,0,733184,688129,7708676,0,708609,499712,12288
crc,0,20000000,0,1,0.0153304,0.86993,0.0132919,0.86993,17398600,0.0152793,0.00501616,2.96433,crc,6705164,0,1400322,1105920,0,94721,370177,4568583,0,16641,4352,12288
crc32,0,20000000,0,1,0.565049,33.50316,0.54143,33.50316,670063200,0.0161606,0.00530566,2.96463,crc32,264314889,25165824,25190401,50356224,0,46166016,20971521,151056388,0,8400897,8392704,8396800
ctl-stack,0,20000000,0,1,0.132326,7.83836,0.121872,7.83836,156767200,0.0155481,0.00510478,2.96473,ctl-stack,55898254,1228800,11194391,17035286,0,10813462,921608,35246161,0,1802245,499716,913410
ctl-string,0,20000000,0,1,0.15751,9.40699,0.145662,9.40699,188139800,0.0154844,0.00508328,2.96439,ctl-string,70168546,0,11198463,14180364,0,6053908,10334217,42029041,0,2818053,1425412,385026
ctl-vector,0,20000000,0,1,0.117974,6.88904,0.108359,6.88904,137780800,0.0157292,0.00516457,2.96493,ctl-vector,47399059,1212416,9494551,15433750,0,12283926,946185,29917267,0,1613829,503812,929794
cubic,0,20000000,0,1,5.12618,326.37959,5.21555,326.37959,6527591800,0.01598,0.00524823,2.96568,cubic,3295559689,89096192,262852609,169639936,0,168751104,85213185,1831186436,0,23031809,12754944,13832192
dijkstra,0,20000000,0,1,7.80801,516.40749,8.06846,516.40749,1.03281e+10,0.0156242,0.00512149,2.95996,dijkstra,4006031341,70041600,462565375,912265228,0,521306132,525996040,2315775991,0,77832197,41660420,42438658
dtoa,0,20000000,0,1,0.102001,5.73330,0.091909,5.73330,114666000,0.0160307,0.00525163,2.9582,dtoa,52560520,1388556,5423162,5984362,0,5574782,1245213,29913464,0,675849,262147,479240
duff,0,20000000,0,1,0.00666209,0.35065,0.00549077,0.35065,7013000,0.0156588,0.0051294,2.95768,duff,3006473,0,471041,200704,0,614400,20481,1736708,0,16385,8192,8192
edn,0,20000000,0,1,0.372894,21.42325,0.350313,21.42325,428465000,0.016352,0.00535738,2.95848,edn,175439881,27643904,17166337,53100544,0,10113024,864257,109809668,0,49153,20480,40960
expint,0,20000000,0,1,0.067386,3.79122,0.0598726,3.79122,75824400,0.0157924,0.00517303,2.95789,expint,33714185,417792,6336513,1069056,0,262144,20481,21463044,0,831489,0,8192
fac,0,20000000,0,1,0.00444524,0.23481,0.00361908,0.23481,4696200,0.0154128,0.00504955,2.95786,fac,1646601,225280,471041,114688,0,73728,1,1183748,0,53249,45056,4096
fasta,0,20000000,0,1,25.7737,1762.62503,27.4997,1762.62503,35252500600,0.0156016,0.00511908,2.96287,fasta,17297687649,32768000,2166153381,590458646,0,590462976,262161064,9595008605,0,163946263,98307862,98402304
fdct,0,20000000,0,1,0.0161884,0.85081,0.0140354,0.85081,17016200,0.0164966,0.00541497,2.9639,fdct,7254025,802816,90113,1961984,0,1216512,724993,4087812,0,12289,0,8192
fibcall,0,20000000,0,1,0.00239541,0.13120,0.0019608,0.13120,2624000,0.0149448,0.00490524,2.96305,fibcall,1130505,0,266241,16384,0,20480,1,655364,0,12289,0,8192
fir,0,20000000,0,1,2.55737,163.42320,2.55397,163.42320,3268464000,0.015628,0.00512897,2.96358,fir,1273987081,99098624,227274753,14372864,0,5787648,198217729,801001476,0,2879489,2867200,8192
frac,0,20000000,0,1,1.46848,93.42338,1.44387,93.42338,1868467600,0.0154551,0.00507241,2.96368,frac,918777865,26689536,78462977,57311232,0,55025664,26746881,516280324,0,9691137,4030464,5738496
